,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_PIEZO,3Q_PIEZO,INT_Q_PIEZO,INF,SUP,OUTLIER_PIEZO,1Q_SOGG,3Q_SOGG,Unnamed: 16,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
1178,BG,LALLIO,PO016123NU0001,2014-02-28,216.8,soggiacenza statica,42.7,174.1,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,BG,LALLIO,PO016123NU0001,2014-03-21,216.8,soggiacenza statica,42.98,173.82,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,BG,LALLIO,PO016123NU0001,2014-04-22,216.8,soggiacenza statica,43.87,172.93,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,BG,LALLIO,PO016123NU0001,2014-05-22,216.8,soggiacenza statica,44.48,172.32,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,BG,LALLIO,PO016123NU0001,2014-06-30,216.8,soggiacenza statica,44.78,172.02,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,BG,LALLIO,PO016123NU0001,2014-07-18,216.8,soggiacenza statica,43.95,172.85,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,BG,LALLIO,PO016123NU0001,2014-08-21,216.8,soggiacenza statica,43.41,173.39,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,BG,LALLIO,PO016123NU0001,2014-09-12,216.8,soggiacenza statica,42.16,174.64,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,BG,LALLIO,PO016123NU0001,2014-10-13,216.8,soggiacenza statica,43.36,173.44,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,BG,LALLIO,PO016123NU0001,2014-11-11,216.8,soggiacenza statica,44.64,172.16,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,BG,LALLIO,PO016123NU0001,2014-12-09,216.8,soggiacenza statica,42.78,174.02,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,BG,LALLIO,PO016123NU0001,2015-01-22,216.8,soggiacenza statica,43.86,172.94,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,BG,LALLIO,PO016123NU0001,2015-02-09,216.8,soggiacenza statica,44.84,171.96,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,BG,LALLIO,PO016123NU0001,2015-03-20,216.8,soggiacenza statica,45.58,171.22,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,BG,LALLIO,PO016123NU0001,2015-04-28,216.8,soggiacenza statica,46.67,170.13,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,BG,LALLIO,PO016123NU0001,2015-05-26,216.8,soggiacenza statica,47.34,169.46,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,BG,LALLIO,PO016123NU0001,2015-06-19,216.8,soggiacenza statica,47.19,169.61,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,BG,LALLIO,PO016123NU0001,2015-07-16,216.8,soggiacenza statica,46.77,170.03,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,BG,LALLIO,PO016123NU0001,2015-08-10,216.8,soggiacenza statica,46.95,169.85,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,BG,LALLIO,PO016123NU0001,2015-09-18,216.8,soggiacenza statica,47.01,169.79,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,BG,LALLIO,PO016123NU0001,2015-10-16,216.8,soggiacenza statica,47.12,169.68,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,BG,LALLIO,PO016123NU0001,2015-11-13,216.8,soggiacenza statica,47.41,169.39,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,BG,LALLIO,PO016123NU0001,2015-12-03,216.8,soggiacenza statica,48.3,168.5,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,BG,LALLIO,PO016123NU0001,2016-01-21,216.8,soggiacenza statica,50.9,165.9,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,BG,LALLIO,PO016123NU0001,2016-02-23,216.8,soggiacenza statica,51.89,164.91,169.39,172.16,2.7700000000000102,165.23499999999996,176.315,OUTLIER,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,BG,LALLIO,PO016123NU0001,2016-03-18,216.8,soggiacenza statica,52.02,164.78,169.39,172.16,2.7700000000000102,165.23499999999996,176.315,OUTLIER,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,BG,LALLIO,PO016123NU0001,2016-04-08,216.8,soggiacenza statica,51.6,165.2,169.39,172.16,2.7700000000000102,165.23499999999996,176.315,OUTLIER,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,BG,LALLIO,PO016123NU0001,2016-05-23,216.8,soggiacenza statica,51.17,165.63,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,BG,LALLIO,PO016123NU0001,2016-07-08,216.8,soggiacenza statica,46.38,170.42,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,BG,LALLIO,PO016123NU0001,2016-08-16,216.8,soggiacenza statica,43.81,172.99,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,BG,LALLIO,PO016123NU0001,2016-09-02,216.8,soggiacenza statica,43.78,173.02,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,BG,LALLIO,PO016123NU0001,2016-10-07,216.8,soggiacenza statica,44.62,172.18,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,BG,LALLIO,PO016123NU0001,2016-11-18,216.8,soggiacenza statica,46.03,170.77,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,BG,LALLIO,PO016123NU0001,2016-12-07,216.8,soggiacenza statica,46.36,170.44,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,BG,LALLIO,PO016123NU0001,2017-01-11,216.8,soggiacenza statica,47.37,169.43,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,BG,LALLIO,PO016123NU0001,2017-02-13,216.8,soggiacenza statica,49.3,167.5,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,BG,LALLIO,PO016123NU0001,2017-03-01,216.8,soggiacenza statica,50.22,166.58,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,BG,LALLIO,PO016123NU0001,2017-04-07,216.8,soggiacenza statica,50.82,165.98,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,BG,LALLIO,PO016123NU0001,2017-05-24,216.8,soggiacenza statica,50.28,166.52,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,BG,LALLIO,PO016123NU0001,2017-06-09,216.8,soggiacenza statica,48.71,168.09,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,BG,LALLIO,PO016123NU0001,2017-07-12,216.8,soggiacenza statica,46.94,169.86,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,BG,LALLIO,PO016123NU0001,2017-08-02,216.8,soggiacenza statica,46.56,170.24,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,BG,LALLIO,PO016123NU0001,2017-09-01,216.8,soggiacenza statica,46.14,170.66,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,BG,LALLIO,PO016123NU0001,2017-10-06,216.8,soggiacenza statica,45.2,171.6,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,BG,LALLIO,PO016123NU0001,2017-11-23,216.8,soggiacenza statica,46.76,170.04,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,BG,LALLIO,PO016123NU0001,2017-12-15,216.8,soggiacenza statica,47.59,169.21,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,BG,LALLIO,PO016123NU0001,2018-01-16,216.8,soggiacenza statica,48.04,168.76,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,BG,LALLIO,PO016123NU0001,2018-02-12,216.8,soggiacenza statica,48.34,168.46,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,BG,LALLIO,PO016123NU0001,2018-03-09,216.8,soggiacenza statica,48.95,167.85,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,BG,LALLIO,PO016123NU0001,2018-04-03,216.8,soggiacenza statica,47.56,169.24,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,BG,LALLIO,PO016123NU0001,2018-05-14,216.8,soggiacenza statica,45.48,171.32,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,BG,LALLIO,PO016123NU0001,2018-06-28,216.8,soggiacenza statica,45.63,171.17,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,BG,LALLIO,PO016123NU0001,2018-07-24,216.8,soggiacenza statica,45.99,170.81,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,BG,LALLIO,PO016123NU0001,2018-08-17,216.8,soggiacenza statica,45.8,171.0,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,BG,LALLIO,PO016123NU0001,2018-09-14,216.8,soggiacenza statica,45.26,171.54,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,BG,LALLIO,PO016123NU0001,2018-11-09,216.8,soggiacenza statica,46.84,169.96,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,BG,LALLIO,PO016123NU0001,2018-12-11,216.8,soggiacenza statica,45.41,171.39,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,BG,LALLIO,PO016123NU0001,2019-01-21,216.8,soggiacenza statica,46.5,170.3,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,BG,LALLIO,PO016123NU0001,2019-02-26,216.8,soggiacenza statica,48.64,168.16,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,BG,LALLIO,PO016123NU0001,2019-05-15,216.8,soggiacenza statica,49.24,167.56,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,BG,LALLIO,PO016123NU0001,2019-07-04,216.8,soggiacenza statica,46.89,169.91,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,BG,LALLIO,PO016123NU0001,2019-09-13,216.8,soggiacenza statica,45.87,170.93,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,BG,LALLIO,PO016123NU0001,2019-10-14,216.8,soggiacenza statica,46.67,170.13,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,BG,LALLIO,PO016123NU0001,2020-01-28,216.8,soggiacenza statica,43.88,172.92,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,BG,LALLIO,PO016123NU0001,2020-08-07,216.8,soggiacenza statica,44.24,172.56,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,BG,LALLIO,PO016123NU0001,2020-10-07,216.8,soggiacenza statica,44.3,172.5,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,BG,LALLIO,PO016123NU0001,2021-01-14,216.8,soggiacenza statica,43.69,173.11,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,BG,LALLIO,PO016123NU0001,2021-02-04,216.8,soggiacenza statica,43.8,173.0,169.39,172.16,2.7700000000000102,165.23499999999996,176.315, ,44.64,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,BG,LURANO,PO0161290R0001,2005-12-21,142.426,soggiacenza statica,7.7,134.726,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,BG,LURANO,PO0161290R0001,2006-08-01,142.426,soggiacenza statica,7.61,134.816,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,BG,LURANO,PO0161290R0001,2006-09-20,142.426,soggiacenza statica,7.7,134.726,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,BG,LURANO,PO0161290R0001,2006-10-01,142.426,soggiacenza statica,7.77,134.656,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,BG,LURANO,PO0161290R0001,2007-01-16,142.426,soggiacenza statica,8.1,134.326,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,BG,LURANO,PO0161290R0001,2007-12-05,142.426,soggiacenza statica,7.83,134.596,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,BG,LURANO,PO0161290R0001,2008-01-14,142.426,soggiacenza statica,8.32,134.106,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,BG,LURANO,PO0161290R0001,2008-02-11,142.426,soggiacenza statica,8.34,134.086,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,BG,LURANO,PO0161290R0001,2008-06-17,142.426,soggiacenza statica,7.85,134.576,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,BG,LURANO,PO0161290R0001,2008-07-11,142.426,soggiacenza statica,7.8,134.626,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,BG,LURANO,PO0161290R0001,2008-08-07,142.426,soggiacenza statica,7.86,134.566,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,BG,LURANO,PO0161290R0001,2008-09-02,142.426,soggiacenza statica,6.5,135.926,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,BG,LURANO,PO0161290R0001,2008-10-10,142.426,soggiacenza statica,7.24,135.186,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,BG,LURANO,PO0161290R0001,2008-11-20,142.426,soggiacenza statica,7.1,135.326,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,BG,LURANO,PO0161290R0001,2008-12-04,142.426,soggiacenza statica,7.08,135.346,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,BG,LURANO,PO0161290R0001,2009-01-16,142.426,soggiacenza statica,7.25,135.176,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,BG,LURANO,PO0161290R0001,2009-02-11,142.426,soggiacenza statica,6.8,135.626,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,BG,LURANO,PO0161290R0001,2009-03-10,142.426,soggiacenza statica,7.29,135.136,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,BG,LURANO,PO0161290R0001,2009-04-02,142.426,soggiacenza statica,7.42,135.006,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,BG,LURANO,PO0161290R0001,2009-05-15,142.426,soggiacenza statica,7.36,135.066,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,BG,LURANO,PO0161290R0001,2009-06-09,142.426,soggiacenza statica,6.98,135.446,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,BG,LURANO,PO0161290R0001,2009-07-29,142.426,soggiacenza statica,6.12,136.306,134.656,135.226,0.5699999999999932,133.80100000000002,136.081,OUTLIER,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,BG,LURANO,PO0161290R0001,2009-08-06,142.426,soggiacenza statica,6.1,136.326,134.656,135.226,0.5699999999999932,133.80100000000002,136.081,OUTLIER,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,BG,LURANO,PO0161290R0001,2009-09-01,142.426,soggiacenza statica,6.55,135.876,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,BG,LURANO,PO0161290R0001,2009-10-26,142.426,soggiacenza statica,7.04,135.386,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,BG,LURANO,PO0161290R0001,2009-11-17,142.426,soggiacenza statica,7.47,134.956,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,BG,LURANO,PO0161290R0001,2010-01-14,142.426,soggiacenza statica,7.43,134.996,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,BG,LURANO,PO0161290R0001,2010-02-16,142.426,soggiacenza statica,7.58,134.846,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,BG,LURANO,PO0161290R0001,2010-03-10,142.426,soggiacenza statica,7.52,134.906,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,BG,LURANO,PO0161290R0001,2010-04-12,142.426,soggiacenza statica,7.69,134.736,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,BG,LURANO,PO0161290R0001,2010-06-17,142.426,soggiacenza statica,7.5,134.926,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,BG,LURANO,PO0161290R0001,2010-07-09,142.426,soggiacenza statica,7.32,135.106,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,BG,LURANO,PO0161290R0001,2010-08-12,142.426,soggiacenza statica,7.2,135.226,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,BG,LURANO,PO0161290R0001,2010-09-15,142.426,soggiacenza statica,6.62,135.806,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,BG,LURANO,PO0161290R0001,2010-10-13,142.426,soggiacenza statica,6.97,135.456,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,BG,LURANO,PO0161290R0001,2010-11-16,142.426,soggiacenza statica,6.86,135.566,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,BG,LURANO,PO0161290R0001,2010-12-27,142.426,soggiacenza statica,6.37,136.056,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,BG,LURANO,PO0161290R0001,2011-01-27,142.426,soggiacenza statica,7.06,135.366,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,BG,LURANO,PO0161290R0001,2011-02-22,142.426,soggiacenza statica,7.22,135.206,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,BG,LURANO,PO0161290R0001,2011-03-18,142.426,soggiacenza statica,7.27,135.156,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,BG,LURANO,PO0161290R0001,2011-04-15,142.426,soggiacenza statica,7.52,134.906,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,BG,LURANO,PO0161290R0001,2011-05-09,142.426,soggiacenza statica,7.97,134.456,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,BG,LURANO,PO0161290R0001,2011-06-27,142.426,soggiacenza statica,7.27,135.156,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,BG,LURANO,PO0161290R0001,2011-07-15,142.426,soggiacenza statica,7.84,134.586,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,BG,LURANO,PO0161290R0001,2011-08-22,142.426,soggiacenza statica,6.9,135.526,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,BG,LURANO,PO0161290R0001,2011-09-23,142.426,soggiacenza statica,7.2,135.226,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,BG,LURANO,PO0161290R0001,2011-10-13,142.426,soggiacenza statica,7.4,135.026,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,BG,LURANO,PO0161290R0001,2011-11-22,142.426,soggiacenza statica,7.4,135.026,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,BG,LURANO,PO0161290R0001,2011-12-19,142.426,soggiacenza statica,7.59,134.836,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,BG,LURANO,PO0161290R0001,2012-01-16,142.426,soggiacenza statica,7.74,134.686,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,BG,LURANO,PO0161290R0001,2012-02-09,142.426,soggiacenza statica,7.9,134.526,134.656,135.226,0.5699999999999932,133.80100000000002,136.081, ,7.2,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
