,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
87,MI,BASIGLIO,PO0150150U0001,2010-09-01,96.789,soggiacenza statica,4.13,92.659,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,MI,BASIGLIO,PO0150150U0001,2010-10-01,96.789,soggiacenza statica,4.0,92.789,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,MI,BASIGLIO,PO0150150U0001,2010-11-01,96.789,soggiacenza statica,4.51,92.279,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,MI,BASIGLIO,PO0150150U0001,2010-12-01,96.789,soggiacenza statica,4.45,92.339,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,MI,BASIGLIO,PO0150150U0001,2011-01-01,96.789,soggiacenza statica,4.51,92.279,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,MI,BASIGLIO,PO0150150U0001,2011-02-01,96.789,soggiacenza statica,4.47,92.319,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,MI,BASIGLIO,PO0150150U0001,2011-03-01,96.789,soggiacenza statica,3.8,92.989,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,MI,BASIGLIO,PO0150150U0001,2011-04-01,96.789,soggiacenza statica,3.72,93.069,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,MI,BASIGLIO,PO0150150U0001,2011-05-01,96.789,soggiacenza statica,4.06,92.729,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,MI,BASIGLIO,PO0150150U0001,2011-06-01,96.789,soggiacenza statica,4.14,92.649,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,MI,BASIGLIO,PO0150150U0001,2011-07-01,96.789,soggiacenza statica,4.12,92.669,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,MI,BASIGLIO,PO0150150U0001,2011-09-01,96.789,soggiacenza statica,3.71,93.079,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,MI,BASIGLIO,PO0150150U0001,2011-10-01,96.789,soggiacenza statica,4.39,92.399,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,MI,BASIGLIO,PO0150150U0001,2011-11-01,96.789,soggiacenza statica,4.43,92.359,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,MI,BASIGLIO,PO0150150U0001,2011-12-01,96.789,soggiacenza statica,3.81,92.979,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,MI,BASIGLIO,PO0150150U0001,2012-01-01,96.789,soggiacenza statica,4.01,92.779,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,MI,BASIGLIO,PO0150150U0001,2012-02-01,96.789,soggiacenza statica,4.06,92.729,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,MI,BASIGLIO,PO0150150U0001,2012-03-01,96.789,soggiacenza statica,3.94,92.849,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,MI,BASIGLIO,PO0150150U0001,2012-04-01,96.789,soggiacenza statica,3.61,93.179,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,MI,BASIGLIO,PO0150150U0001,2012-05-01,96.789,soggiacenza statica,4.03,92.759,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,MI,BASIGLIO,PO0150150U0001,2012-06-01,96.789,soggiacenza statica,4.19,92.599,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,MI,BASIGLIO,PO0150150U0001,2012-07-01,96.789,soggiacenza statica,4.56,92.229,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,MI,BASIGLIO,PO0150150U0001,2012-08-10,96.789,soggiacenza statica,4.64,92.149,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,MI,BASIGLIO,PO0150150U0001,2012-09-30,96.789,soggiacenza statica,4.01,92.779,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,MI,BASIGLIO,PO0150150U0001,2012-10-31,96.789,soggiacenza statica,4.97,91.819,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,MI,BASIGLIO,PO0150150U0001,2012-12-31,96.789,soggiacenza statica,5.07,91.719,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,MI,BASIGLIO,PO0150150U0001,2013-01-04,96.789,soggiacenza statica,5.18,91.609,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,MI,BASIGLIO,PO0150150U0001,2013-02-18,96.789,soggiacenza statica,4.85,91.939,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,MI,BASIGLIO,PO0150150U0001,2013-03-07,96.789,soggiacenza statica,4.56,92.229,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,MI,BASIGLIO,PO0150150U0001,2013-04-01,96.789,soggiacenza statica,3.51,93.279,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,MI,BASIGLIO,PO0150150U0001,2013-05-02,96.789,soggiacenza statica,3.24,93.549,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,MI,BASIGLIO,PO0150150U0001,2013-06-01,96.789,soggiacenza statica,3.82,92.969,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,MI,BASIGLIO,PO0150150U0001,2013-09-01,96.789,soggiacenza statica,3.81,92.979,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,MI,BASIGLIO,PO0150150U0001,2013-10-01,96.789,soggiacenza statica,3.44,93.349,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,MI,BASIGLIO,PO0150150U0001,2013-11-01,96.789,soggiacenza statica,2.83,93.959,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,MI,BASIGLIO,PO0150150U0001,2013-12-20,96.789,soggiacenza statica,3.83,92.959,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,MI,BASIGLIO,PO0150150U0001,2014-01-15,96.789,soggiacenza statica,3.88,92.909,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,MI,BASIGLIO,PO0150150U0001,2014-02-15,96.789,soggiacenza statica,4.41,92.379,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,MI,BASIGLIO,PO0150150U0001,2014-03-15,96.789,soggiacenza statica,4.68,92.109,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,MI,BASIGLIO,PO0150150U0001,2014-04-15,96.789,soggiacenza statica,5.54,91.249,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,MI,BASIGLIO,PO0150150U0001,2014-05-15,96.789,soggiacenza statica,5.11,91.679,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,MI,BASIGLIO,PO0150150U0001,2014-06-15,96.789,soggiacenza statica,5.03,91.759,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,MI,BASIGLIO,PO0150150U0001,2014-07-01,96.789,soggiacenza statica,5.58,91.209,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,MI,BASIGLIO,PO0150150U0001,2014-09-01,96.789,soggiacenza statica,3.47,93.319,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,MI,BASIGLIO,PO0150150U0001,2014-10-01,96.789,soggiacenza statica,2.93,93.859,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,MI,BASIGLIO,PO0150150U0001,2014-11-01,96.789,soggiacenza statica,2.08,94.709,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,MI,BASIGLIO,PO0150150U0001,2014-12-01,96.789,soggiacenza statica,2.12,94.669,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,MI,BASIGLIO,PO0150150U0001,2015-01-01,96.789,soggiacenza statica,2.3,94.489,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,MI,BASIGLIO,PO0150150U0001,2015-02-01,96.789,soggiacenza statica,2.42,94.369,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,MI,BASIGLIO,PO0150150U0001,2015-03-01,96.789,soggiacenza statica,2.62,94.169,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,MI,BASIGLIO,PO0150150U0001,2015-04-01,96.789,soggiacenza statica,3.92,92.869,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,MI,BASIGLIO,PO0150150U0001,2015-05-01,96.789,soggiacenza statica,3.99,92.799,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,MI,BASIGLIO,PO0150150U0001,2015-06-01,96.789,soggiacenza statica,3.79,92.999,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,MI,BASIGLIO,PO0150150U0001,2015-08-01,96.789,soggiacenza statica,3.94,92.849,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,MI,BASIGLIO,PO0150150U0001,2015-09-01,96.789,soggiacenza statica,3.78,93.009,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,MI,BASIGLIO,PO0150150U0001,2015-10-01,96.789,soggiacenza statica,3.17,93.619,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,MI,BASIGLIO,PO0150150U0001,2015-11-01,96.789,soggiacenza statica,3.28,93.509,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,MI,BASIGLIO,PO0150150U0001,2015-12-01,96.789,soggiacenza statica,3.9,92.889,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,MI,BASIGLIO,PO0150150U0001,2016-01-01,96.789,soggiacenza statica,3.86,92.929,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,MI,BASIGLIO,PO0150150U0001,2016-02-01,96.789,soggiacenza statica,3.9,92.889,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,MI,BASIGLIO,PO0150150U0001,2016-03-01,96.789,soggiacenza statica,3.84,92.949,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,MI,BASIGLIO,PO0150150U0001,2016-04-01,96.789,soggiacenza statica,3.9,92.889,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,MI,BASIGLIO,PO0150150U0001,2016-05-01,96.789,soggiacenza statica,3.93,92.859,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,MI,BASIGLIO,PO0150150U0001,2016-06-01,96.789,soggiacenza statica,3.96,92.829,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,MI,BASIGLIO,PO0150150U0001,2016-08-01,96.789,soggiacenza statica,3.81,92.979,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,MI,BASIGLIO,PO0150150U0001,2016-09-01,96.789,soggiacenza statica,3.83,92.959,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,MI,BASIGLIO,PO0150150U0001,2016-10-01,96.789,soggiacenza statica,3.88,92.909,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,MI,BASIGLIO,PO0150150U0001,2016-11-01,96.789,soggiacenza statica,3.92,92.869,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,MI,BASIGLIO,PO0150150U0001,2016-12-01,96.789,soggiacenza statica,3.64,93.149,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,MI,BASIGLIO,PO0150150U0001,2017-01-01,96.789,soggiacenza statica,3.71,93.079,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,MI,BASIGLIO,PO0150150U0001,2017-02-01,96.789,soggiacenza statica,3.88,92.909,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,MI,BASIGLIO,PO0150150U0001,2017-03-01,96.789,soggiacenza statica,3.98,92.809,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,MI,BASIGLIO,PO0150150U0001,2017-04-01,96.789,soggiacenza statica,4.18,92.609,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,MI,BASIGLIO,PO0150150U0001,2017-05-01,96.789,soggiacenza statica,4.08,92.709,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,MI,BASIGLIO,PO0150150U0001,2017-06-01,96.789,soggiacenza statica,3.98,92.809,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,MI,BASIGLIO,PO0150150U0001,2017-07-01,96.789,soggiacenza statica,3.99,92.799,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,MI,BASIGLIO,PO0150150U0001,2017-08-01,96.789,soggiacenza statica,4.2,92.589,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,MI,BASIGLIO,PO0150150U0001,2017-09-01,96.789,soggiacenza statica,4.21,92.579,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,MI,BASIGLIO,PO0150150U0001,2017-10-01,96.789,soggiacenza statica,4.34,92.449,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,MI,BASIGLIO,PO0150150U0001,2017-11-01,96.789,soggiacenza statica,4.44,92.349,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,MI,BASIGLIO,PO0150150U0001,2017-12-01,96.789,soggiacenza statica,5.4,91.389,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,MI,BASIGLIO,PO0150150U0001,2018-01-01,96.789,soggiacenza statica,3.95,92.839,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,MI,BASIGLIO,PO0150150U0001,2018-02-01,96.789,soggiacenza statica,4.06,92.729,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,MI,BASIGLIO,PO0150150U0001,2018-03-01,96.789,soggiacenza statica,4.28,92.509,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,MI,BASIGLIO,PO0150150U0001,2018-04-01,96.789,soggiacenza statica,4.1,92.689,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,MI,BASIGLIO,PO0150150U0001,2018-05-01,96.789,soggiacenza statica,4.14,92.649,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,MI,BASIGLIO,PO0150150U0001,2018-06-01,96.789,soggiacenza statica,3.95,92.839,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,MI,BASIGLIO,PO0150150U0001,2018-07-01,96.789,soggiacenza statica,3.9,92.889,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,MI,BASIGLIO,PO0150150U0001,2018-08-01,96.789,soggiacenza statica,3.97,92.819,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,MI,BASIGLIO,PO0150150U0001,2018-09-01,96.789,soggiacenza statica,3.93,92.859,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,MI,BASIGLIO,PO0150150U0001,2018-10-01,96.789,soggiacenza statica,4.1,92.689,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,MI,BASIGLIO,PO0150150U0001,2018-11-01,96.789,soggiacenza statica,4.48,92.309,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,MI,BASIGLIO,PO0150150U0001,2018-12-01,96.789,soggiacenza statica,4.59,92.199,3.835,4.44,92.349,92.95400000000001,0.605000000000004,91.44149999999999,93.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,MI,CORNAREDO,PO0150870U0001,2009-01-15,142.84,soggiacenza statica,6.36,136.48,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,MI,CORNAREDO,PO0150870U0001,2009-02-15,142.84,soggiacenza statica,5.62,137.22,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,MI,CORNAREDO,PO0150870U0001,2009-03-15,142.84,soggiacenza statica,5.67,137.17,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,MI,CORNAREDO,PO0150870U0001,2009-04-15,142.84,soggiacenza statica,5.86,136.98,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,MI,CORNAREDO,PO0150870U0001,2009-05-15,142.84,soggiacenza statica,5.88,136.96,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,MI,CORNAREDO,PO0150870U0001,2009-06-15,142.84,soggiacenza statica,5.29,137.55,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,MI,CORNAREDO,PO0150870U0001,2009-07-15,142.84,soggiacenza statica,5.09,137.75,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,MI,CORNAREDO,PO0150870U0001,2009-09-15,142.84,soggiacenza statica,5.12,137.72,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,MI,CORNAREDO,PO0150870U0001,2009-10-15,142.84,soggiacenza statica,5.31,137.53,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,MI,CORNAREDO,PO0150870U0001,2010-01-01,142.84,soggiacenza statica,5.13,137.71,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,MI,CORNAREDO,PO0150870U0001,2010-02-01,142.84,soggiacenza statica,4.98,137.86,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,MI,CORNAREDO,PO0150870U0001,2010-04-01,142.84,soggiacenza statica,5.27,137.57,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,MI,CORNAREDO,PO0150870U0001,2010-05-01,142.84,soggiacenza statica,5.05,137.79,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,MI,CORNAREDO,PO0150870U0001,2010-06-01,142.84,soggiacenza statica,5.19,137.65,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,MI,CORNAREDO,PO0150870U0001,2010-09-01,142.84,soggiacenza statica,5.03,137.81,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,MI,CORNAREDO,PO0150870U0001,2010-10-01,142.84,soggiacenza statica,4.23,138.61,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,MI,CORNAREDO,PO0150870U0001,2010-11-01,142.84,soggiacenza statica,4.37,138.47,5.065,5.9925,136.8475,137.775,0.9275000000000091,135.45624999999998,139.16625000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
