,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.]
312,BS,IDRO,PO017082NUE017,2019-08-30,392.0,29.86,362.14
313,BS,IDRO,PO017082NUE017,2019-09-27,392.0,30.04,361.96
314,BS,IDRO,PO017082NUE017,2019-10-31,392.0,29.87,362.13
315,BS,IDRO,PO017082NUE017,2019-11-07,392.0,29.07,362.93
316,BS,IDRO,PO017082NUE017,2019-12-17,392.0,29.4,362.6
317,BS,IDRO,PO017082NUE017,2020-01-23,392.0,29.68,362.32
318,BS,LONATO,PO0170920RC540,2009-09-20,121.4,27.6,93.8
319,BS,LONATO,PO0170920RC540,2010-01-11,121.4,31.7,89.7
320,BS,LONATO,PO0170920RC540,2010-12-13,121.4,28.7,92.7
321,BS,LONATO,PO0170920RC540,2011-01-13,121.4,29.7,91.7
322,BS,LONATO,PO0170920RC540,2011-02-22,121.4,30.1,91.3
323,BS,LONATO,PO0170920RC540,2011-03-21,121.4,30.5,90.9
324,BS,LONATO,PO0170920RC540,2011-04-13,121.4,32.3,89.1
325,BS,LONATO,PO0170920RC540,2011-05-10,121.4,32.0,89.4
326,BS,LONATO,PO0170920RC540,2011-06-15,121.4,30.1,91.3
327,BS,LONATO,PO0170920RC540,2011-07-05,121.4,28.9,92.5
328,BS,LONATO,PO0170920RC540,2011-08-08,121.4,27.5,93.9
329,BS,LONATO,PO0170920RC540,2011-09-14,121.4,27.0,94.4
330,BS,LONATO,PO0170920RC540,2011-10-21,121.4,28.2,93.2
331,BS,LONATO,PO0170920RC540,2011-11-09,121.4,28.86,92.54
332,BS,LONATO,PO0170920RC540,2011-12-16,121.4,29.36,92.04
333,BS,LONATO,PO0170920RC540,2012-01-10,121.4,30.9,90.5
334,BS,LONATO,PO0170920RC540,2012-02-28,121.4,32.6,88.8
335,BS,LONATO,PO0170920RC540,2012-04-19,121.4,36.11,85.29
336,BS,LONATO,PO0170920RC540,2012-05-09,121.4,36.2,85.2
337,BS,LONATO,PO0170920RC540,2012-06-12,121.4,36.1,85.3
338,BS,LONATO,PO0170920RC540,2012-07-05,121.4,35.12,86.28
339,BS,LONATO,PO0170920RC540,2012-08-07,121.4,35.18,86.22
340,BS,LONATO,PO0170920RC540,2012-09-13,121.4,34.99,86.41
341,BS,LONATO,PO0170920RC540,2012-10-09,121.4,35.3,86.1
342,BS,LONATO,PO0170920RC540,2012-11-13,121.4,35.77,85.63
343,BS,LONATO,PO0170920RC540,2012-12-05,121.4,35.52,85.88
344,BS,LONATO,PO0170920RC540,2013-01-11,121.4,34.7,86.7
345,BS,LONATO,PO0170920RC540,2013-02-19,121.4,35.46,85.94
346,BS,LONATO,PO0170920RC540,2013-03-19,121.4,35.59,85.81
347,BS,LONATO,PO0170920RC540,2013-04-23,121.4,34.25,87.15
348,BS,LONATO,PO0170920RC540,2013-05-07,121.4,33.84,87.56
349,BS,LONATO,PO0170920RC540,2013-06-14,121.4,33.01,88.39
350,BS,LONATO,PO0170920RC540,2013-07-09,121.4,33.16,88.24
351,BS,LONATO,PO0170920RC540,2013-08-09,121.4,33.89,87.51
352,BS,LONATO,PO0170920RC540,2013-09-06,121.4,30.555,90.845
353,BS,LONATO,PO0170920RC540,2013-10-30,121.4,28.27,93.13
354,BS,LONATO,PO0170920RC540,2013-11-15,121.4,27.84,93.56
355,BS,LONATO,PO0170920RC540,2013-12-06,121.4,28.35,93.05
356,BS,LONATO,PO0170920RC540,2014-01-24,121.4,33.8,87.6
357,BS,LONATO,PO0170920RC540,2014-02-21,121.4,32.81,88.59
358,BS,LONATO,PO0170920RC540,2014-03-19,121.4,32.7,88.7
359,BS,LONATO,PO0170920RC540,2014-04-24,121.4,33.54,87.86
360,BS,LONATO,PO0170920RC540,2014-05-27,121.4,32.08,89.32
361,BS,LONATO,PO0170920RC540,2014-06-16,121.4,30.9,90.5
362,BS,LONATO,PO0170920RC540,2014-07-09,121.4,30.21,91.19
363,BS,LONATO,PO0170920RC540,2014-08-01,121.4,29.2,92.2
364,BS,LONATO,PO0170920RC540,2014-09-15,121.4,28.77,92.63
365,BS,LONATO,PO0170920RC540,2014-10-15,121.4,30.27,91.13
366,BS,LONATO,PO0170920RC540,2014-11-17,121.4,29.67,91.73
367,BS,LONATO,PO0170920RC540,2014-12-05,121.4,31.9,89.5
368,BS,LONATO,PO0170920RC540,2015-03-25,121.4,33.34,88.06
369,BS,LONATO,PO0170920RC540,2015-04-20,121.4,34.7,86.7
370,BS,LONATO,PO0170920RC540,2015-05-11,121.4,34.25,87.15
371,BS,LONATO,PO0170920RC540,2015-06-12,121.4,33.75,87.65
372,BS,LONATO,PO0170920RC540,2015-07-03,121.4,33.5,87.9
373,BS,LONATO,PO0170920RC540,2015-08-07,121.4,33.5,87.9
374,BS,LONATO,PO0170920RC540,2015-09-17,121.4,33.6,87.8
375,BS,LONATO,PO0170920RC540,2015-10-09,121.4,33.63,87.77
376,BS,LONATO,PO0170920RC540,2015-11-27,121.4,34.75,86.65
377,BS,LONATO,PO0170920RC540,2015-12-16,121.4,35.22,86.18
378,BS,LONATO,PO0170920RC540,2016-02-22,121.4,37.17,84.23
379,BS,LONATO,PO0170920RC540,2016-05-09,121.4,37.52,83.88
380,BS,LONATO,PO0170920RC540,2016-07-18,121.4,36.19,85.21
381,BS,LONATO,PO0170920RC540,2016-11-11,121.4,35.05,86.35
382,BS,LONATO,PO0170920RC540,2017-01-21,121.4,37.8,83.6
383,BS,LONATO,PO0170920RC540,2017-02-22,121.4,37.17,84.23
384,BS,LONATO,PO0170920RC540,2017-05-08,121.4,38.57,82.83
385,BS,LONATO,PO0170920RC540,2017-07-15,121.4,37.55,83.85
386,BS,LONATO,PO0170920RC540,2017-08-15,121.4,36.58,84.82
387,BS,LONATO,PO0170920RC540,2017-09-15,121.4,36.64,84.76
388,BS,LONATO,PO0170920RC540,2017-10-15,121.4,36.96,84.44
389,BS,LONATO,PO0170920RC540,2017-11-15,121.4,37.75,83.65
390,BS,LONATO,PO0170920RC540,2017-12-08,121.4,38.57,82.83
391,BS,LONATO,PO0170920RC540,2018-01-19,121.4,39.07,82.33
392,BS,LONATO,PO0170920RC540,2018-02-15,121.4,39.43,81.97
393,BS,LONATO,PO0170920RC540,2018-03-15,121.4,39.89,81.51
394,BS,LONATO,PO0170920RC540,2018-04-24,121.4,40.11,81.29
395,BS,LONATO,PO0170920RC540,2018-05-04,121.4,40.04,81.36
396,BS,LONATO,PO0170920RC540,2018-06-15,121.4,39.27,82.13
397,BS,LONATO,PO0170920RC540,2018-07-17,121.4,37.77,83.63
398,BS,LONATO,PO0170920RC540,2018-08-15,121.4,36.33,85.07
399,BS,LONATO,PO0170920RC540,2018-09-19,121.4,36.02,85.38
400,BS,LONATO,PO0170920RC540,2018-10-15,121.4,36.1,85.3
401,BS,LONATO,PO0170920RC540,2018-11-15,121.4,36.93,84.47
402,BS,LONATO,PO0170920RC540,2018-12-15,121.4,37.3,84.1
403,BS,LONATO,PO0170920RC540,2019-01-23,121.4,37.62,83.78
404,BS,LONATO,PO0170920RC540,2019-02-21,121.4,38.57,82.83
405,BS,LONATO,PO0170920RC540,2019-03-08,121.4,38.85,82.55
406,BS,LONATO,PO0170920RC540,2019-04-24,121.4,39.27,82.13
407,BS,LONATO,PO0170920RC540,2019-05-15,121.4,39.21,82.19
408,BS,LONATO,PO0170920RC540,2019-06-15,121.4,39.44,81.96
409,BS,LONATO,PO0170920RC540,2019-07-15,121.4,38.71,82.69
410,BS,LONATO,PO0170920RC540,2019-08-15,121.4,37.44,83.96
411,BS,LONATO,PO0170920RC540,2019-09-06,121.4,36.74,84.66
412,BS,LONATO,PO0170920RC540,2019-10-11,121.4,36.67,84.73
413,BS,LONATO,PO0170920RC540,2020-01-29,121.4,36.73,84.67
414,BS,LONATO,PO0170920RC540,2020-06-05,121.4,38.03,83.37
415,BS,LONATO,PO0170920RC540,2020-07-30,121.4,36.9,84.5
416,BS,LONATO,PO0170920RC540,2020-10-20,121.4,37.45,83.95
417,BS,LONATO,PO0170920UC637,2010-01-11,123.3,36.32,86.98
418,BS,LONATO,PO0170920UC637,2010-02-24,123.3,36.29,87.01
419,BS,LONATO,PO0170920UC637,2010-03-08,123.3,36.28,87.02
420,BS,LONATO,PO0170920UC637,2010-04-09,123.3,36.34,86.96
421,BS,LONATO,PO0170920UC637,2010-05-10,123.3,36.38,86.92
422,BS,LONATO,PO0170920UC637,2010-06-16,123.3,36.32,86.98
423,BS,LONATO,PO0170920UC637,2010-07-09,123.3,36.52,86.78
424,BS,LONATO,PO0170920UC637,2010-08-06,123.3,36.29,87.01
425,BS,LONATO,PO0170920UC637,2010-09-11,123.3,36.11,87.19
426,BS,LONATO,PO0170920UC637,2010-10-11,123.3,35.86,87.44
427,BS,LONATO,PO0170920UC637,2010-11-10,123.3,34.86,88.44
428,BS,LONATO,PO0170920UC637,2010-12-14,123.3,34.33,88.97
429,BS,LONATO,PO0170920UC637,2011-01-11,123.3,33.94,89.36
430,BS,LONATO,PO0170920UC637,2011-02-10,123.3,33.85,89.45
431,BS,LONATO,PO0170920UC637,2011-03-11,123.3,33.8,89.5
432,BS,LONATO,PO0170920UC637,2011-04-13,123.3,35.65,87.65
433,BS,LONATO,PO0170920UC637,2011-05-13,123.3,35.26,88.04
434,BS,LONATO,PO0170920UC637,2011-06-09,123.3,35.06,88.24
435,BS,LONATO,PO0170920UC637,2011-07-19,123.3,35.5,87.8
436,BS,LONATO,PO0170920UC637,2011-08-16,123.3,35.97,87.33
437,BS,LONATO,PO0170920UC637,2011-09-12,123.3,35.15,88.15
438,BS,LONATO,PO0170920UC637,2011-10-14,123.3,34.43,88.87
439,BS,LONATO,PO0170920UC637,2011-11-14,123.3,34.32,88.98
440,BS,LONATO,PO0170920UC637,2011-12-12,123.3,34.51,88.79
441,BS,LONATO,PO0170920UC637,2012-01-09,123.3,35.12,88.18
442,BS,LONATO,PO0170920UC637,2012-02-22,123.3,36.13,87.17
443,BS,LONATO,PO0170920UC637,2012-03-16,123.3,36.59,86.71
444,BS,LONATO,PO0170920UC637,2012-04-12,123.3,37.57,85.73
445,BS,LONATO,PO0170920UC637,2012-05-13,123.3,38.29,85.01
446,BS,LONATO,PO0170920UC637,2012-06-12,123.3,39.85,83.45
447,BS,LONATO,PO0170920UC637,2012-09-12,123.3,40.6,82.7
448,BS,LONATO,PO0170920UC637,2012-10-10,123.3,39.78,83.52
449,BS,LONATO,PO0170920UC637,2012-11-15,123.3,38.63,84.67
450,BS,LONATO,PO0170920UC637,2012-12-11,123.3,38.25,85.05
451,BS,LONATO,PO0170920UC637,2013-01-10,123.3,37.95,85.35
452,BS,LONATO,PO0170920UC637,2013-02-12,123.3,37.87,85.43
453,BS,LONATO,PO0170920UC637,2013-03-12,123.3,37.85,85.45
454,BS,LONATO,PO0170920UC637,2013-04-08,123.3,37.84,85.46
455,BS,LONATO,PO0170920UC637,2013-05-15,123.3,37.8,85.5
456,BS,LONATO,PO0170920UC637,2013-06-12,123.3,36.87,86.43
457,BS,LONATO,PO0170920UC637,2013-09-12,123.3,37.4,85.9
458,BS,LONATO,PO0170920UC637,2013-10-11,123.3,36.14,87.16
459,BS,LONATO,PO0170920UC637,2013-11-20,123.3,36.42,86.88
460,BS,LONATO,PO0170920UC637,2013-12-13,123.3,36.42,86.88
461,BS,LONATO,PO0170920UC637,2016-02-02,123.3,39.14,84.16
462,BS,LONATO,PO0170920UC637,2016-05-04,123.3,40.43,82.87
463,BS,LONATO,PO0170920UC637,2016-07-06,123.3,41.16,82.14
464,BS,LONATO,PO0170920UC637,2016-11-01,123.3,38.56,84.74
465,BS,LONATO,PO0170920UC637,2017-02-01,123.3,39.73,83.57
466,BS,LONATO,PO0170920UC637,2017-05-01,123.3,41.19,82.11
467,BS,LONATO,PO0170920UC637,2017-07-01,123.3,43.17,80.13
468,BS,LONATO,PO0170920UC637,2017-11-01,123.3,40.96,82.34
469,BS,LONATO,PO0170920UC637,2020-04-15,123.3,40.84,82.46
470,BS,LONATO,PO0170920UC637,2020-05-11,123.3,41.82,81.48
471,BS,LONATO,PO0170920UC637,2020-06-19,123.3,42.41,80.89
472,BS,LONATO,PO0170920UC637,2020-07-04,123.3,42.25,81.05
473,LC,MISSAGLIA,PO0970490R0001,2014-07-02,248374.0,3.3,245074.0
474,LC,MISSAGLIA,PO0970490R0001,2014-11-13,248374.0,2.6,245774.0
475,LC,MISSAGLIA,PO0970490R0001,2015-10-28,248374.0,6.95,241424.0
476,LC,MISSAGLIA,PO0970490R0001,2016-02-10,248374.0,4.1,244274.0
477,LC,MISSAGLIA,PO0970490R0001,2016-04-20,248374.0,4.3,244074.0
478,LC,MISSAGLIA,PO0970490R0001,2016-07-05,248374.0,4.2,244174.0
479,LC,MISSAGLIA,PO0970490R0001,2016-11-18,248374.0,4.7,243674.0
480,LC,MISSAGLIA,PO0970490R0001,2017-02-07,248374.0,4.17,244204.0
481,LC,MISSAGLIA,PO0970490R0001,2017-04-21,248374.0,4.4,243974.0
482,LC,MISSAGLIA,PO0970490R0001,2017-07-03,248374.0,3.7,244674.0
483,LC,MISSAGLIA,PO0970490R0001,2017-11-08,248374.0,4.1,244274.0
484,LC,MISSAGLIA,PO0970490R0001,2018-02-09,248374.0,4.1,244274.0
485,LC,MISSAGLIA,PO0970490R0001,2018-05-11,248374.0,4.24,244134.0
486,LC,MISSAGLIA,PO0970490R0001,2018-07-06,248374.0,4.51,243864.0
487,LC,MISSAGLIA,PO0970490R0001,2018-11-09,248374.0,3.73,244644.0
488,LC,MISSAGLIA,PO0970490R0001,2019-02-07,248374.0,3.5,244874.0
489,LC,MISSAGLIA,PO0970490R0001,2019-05-06,248374.0,4.31,244064.0
490,LC,MISSAGLIA,PO0970490R0001,2019-07-09,248374.0,4.5,243874.0
491,LC,MISSAGLIA,PO0970490R0001,2019-10-16,248374.0,4.32,244054.0
492,LC,MISSAGLIA,PO0970490R0001,2020-03-03,248374.0,4.3,244074.0
493,LC,MISSAGLIA,PO0970490R0001,2020-06-16,248374.0,3.9,244474.0
494,LC,MISSAGLIA,PO0970490R0001,2020-09-30,248374.0,4.5,243874.0
495,LC,MISSAGLIA,PO0970490R0001,2020-12-18,248374.0,4.3,244074.0
496,LC,MISSAGLIA,PO0970490R0001,2021-01-20,248374.0,4.55,243824.0
497,LC,MONTICELLO BRIANZA,PO0970540U0001,2003-06-20,344.14,57.4,286.74
498,LC,MONTICELLO BRIANZA,PO0970540U0001,2007-03-30,344.14,59.0,285.14
499,LC,MONTICELLO BRIANZA,PO0970540U0001,2007-05-04,344.14,59.3,284.84
500,LC,MONTICELLO BRIANZA,PO0970540U0001,2007-08-14,344.14,59.0,285.14
501,LC,MONTICELLO BRIANZA,PO0970540U0001,2007-10-29,344.14,60.1,284.04
502,LC,MONTICELLO BRIANZA,PO0970540U0001,2007-11-27,344.14,60.0,284.14
503,LC,MONTICELLO BRIANZA,PO0970540U0001,2008-01-03,344.14,59.9,284.24
504,LC,MONTICELLO BRIANZA,PO0970540U0001,2008-02-25,344.14,60.22,283.92
505,LC,MONTICELLO BRIANZA,PO0970540U0001,2008-03-24,344.14,56.7,287.44
506,LC,MONTICELLO BRIANZA,PO0970540U0001,2008-05-28,344.14,60.2,283.94
507,LC,MONTICELLO BRIANZA,PO0970540U0001,2008-07-08,344.14,58.5,285.64
508,LC,MONTICELLO BRIANZA,PO0970540U0001,2008-08-01,344.14,58.4,285.74
509,LC,MONTICELLO BRIANZA,PO0970540U0001,2008-09-15,344.14,59.55,284.59
510,LC,MONTICELLO BRIANZA,PO0970540U0001,2008-10-30,344.14,60.9,283.24
511,LC,MONTICELLO BRIANZA,PO0970540U0001,2008-12-02,344.14,58.6,285.54
512,LC,MONTICELLO BRIANZA,PO0970540U0001,2009-01-02,344.14,57.9,286.24
513,LC,MONTICELLO BRIANZA,PO0970540U0001,2009-02-24,344.14,57.1,287.04
514,LC,MONTICELLO BRIANZA,PO0970540U0001,2009-05-05,344.14,56.1,288.04
515,LC,MONTICELLO BRIANZA,PO0970540U0001,2009-06-05,344.14,56.1,288.04
516,LC,MONTICELLO BRIANZA,PO0970540U0001,2009-07-01,344.14,57.2,286.94
517,LC,MONTICELLO BRIANZA,PO0970540U0001,2009-11-10,344.14,58.8,285.34
518,LC,MONTICELLO BRIANZA,PO0970540U0001,2009-12-14,344.14,58.2,285.94
519,LC,MONTICELLO BRIANZA,PO0970540U0001,2010-01-04,344.14,58.7,285.44
520,LC,MONTICELLO BRIANZA,PO0970540U0001,2010-02-08,344.14,57.6,286.54
521,LC,MONTICELLO BRIANZA,PO0970540U0001,2010-03-03,344.14,58.4,285.74
522,LC,MONTICELLO BRIANZA,PO0970540U0001,2010-04-07,344.14,57.3,286.84
523,LC,MONTICELLO BRIANZA,PO0970540U0001,2010-05-06,344.14,57.2,286.94
524,LC,MONTICELLO BRIANZA,PO0970540U0001,2010-06-14,344.14,57.0,287.14
525,LC,MONTICELLO BRIANZA,PO0970540U0001,2010-09-09,344.14,57.0,287.14
526,LC,MONTICELLO BRIANZA,PO0970540U0001,2010-10-05,344.14,57.0,287.14
527,LC,MONTICELLO BRIANZA,PO0970540U0001,2010-11-08,344.14,56.0,288.14
528,LC,MONTICELLO BRIANZA,PO0970540U0001,2010-12-06,344.14,55.1,289.04
529,LC,MONTICELLO BRIANZA,PO0970540U0001,2011-01-05,344.14,54.8,289.34
530,LC,MONTICELLO BRIANZA,PO0970540U0001,2011-02-11,344.14,54.2,289.94
531,LC,MONTICELLO BRIANZA,PO0970540U0001,2011-03-10,344.14,54.0,290.14
532,LC,MONTICELLO BRIANZA,PO0970540U0001,2011-04-27,344.14,54.6,289.54
533,LC,MONTICELLO BRIANZA,PO0970540U0001,2011-05-11,344.14,54.8,289.34
534,LC,MONTICELLO BRIANZA,PO0970540U0001,2011-06-09,344.14,54.6,289.54
535,LC,MONTICELLO BRIANZA,PO0970540U0001,2011-07-04,344.14,54.5,289.64
536,LC,MONTICELLO BRIANZA,PO0970540U0001,2011-09-13,344.14,56.7,287.44
537,LC,MONTICELLO BRIANZA,PO0970540U0001,2011-11-08,344.14,57.5,286.64
538,LC,MONTICELLO BRIANZA,PO0970540U0001,2011-12-14,344.14,57.6,286.54
539,LC,MONTICELLO BRIANZA,PO0970540U0001,2012-01-12,344.14,57.3,286.84
540,LC,MONTICELLO BRIANZA,PO0970540U0001,2012-03-14,344.14,58.1,286.04
541,LC,MONTICELLO BRIANZA,PO0970540U0001,2012-04-14,344.14,57.5,286.64
542,LC,MONTICELLO BRIANZA,PO0970540U0001,2012-05-17,344.14,57.4,286.74
543,LC,MONTICELLO BRIANZA,PO0970540U0001,2012-06-13,344.14,57.3,286.84
544,LC,MONTICELLO BRIANZA,PO0970540U0001,2012-07-12,344.14,57.2,286.94
545,LC,MONTICELLO BRIANZA,PO0970540U0001,2012-10-04,344.14,57.4,286.74
546,LC,MONTICELLO BRIANZA,PO0970540U0001,2012-11-05,344.14,57.4,286.74
547,LC,MONTICELLO BRIANZA,PO0970540U0001,2012-12-13,344.14,56.7,287.44
548,LC,MONTICELLO BRIANZA,PO0970540U0001,2013-01-18,344.14,55.3,288.84
549,LC,MONTICELLO BRIANZA,PO0970540U0001,2013-02-18,344.14,55.2,288.94
550,LC,MONTICELLO BRIANZA,PO0970540U0001,2013-03-21,344.14,55.1,289.04
551,LC,MONTICELLO BRIANZA,PO0970540U0001,2013-04-24,344.14,54.5,289.64
552,LC,MONTICELLO BRIANZA,PO0970540U0001,2013-06-10,344.14,53.0,291.14
553,LC,MONTICELLO BRIANZA,PO0970540U0001,2013-07-02,344.14,54.0,290.14
554,LC,MONTICELLO BRIANZA,PO0970540U0001,2013-09-16,344.14,53.5,290.64
555,LC,MONTICELLO BRIANZA,PO0970540U0001,2013-10-14,344.14,53.7,290.44
556,LC,MONTICELLO BRIANZA,PO0970540U0001,2013-11-08,344.14,53.8,290.34
557,LC,MONTICELLO BRIANZA,PO0970540U0001,2013-12-04,344.14,54.9,289.24
558,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-01-28,344.14,53.53,290.61
559,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-02-19,344.14,52.89,291.25
560,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-03-18,344.14,52.89,291.25
561,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-04-30,344.14,52.89,291.25
562,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-05-28,344.14,52.89,291.25
563,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-06-24,344.14,53.89,290.25
564,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-07-21,344.14,53.89,290.25
565,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-08-27,344.14,53.89,290.25
566,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-09-29,344.14,53.89,290.25
567,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-10-31,344.14,49.18,294.96
568,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-11-28,344.14,48.27,295.87
569,LC,MONTICELLO BRIANZA,PO0970540U0001,2014-12-22,344.14,47.99,296.15
570,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-01-26,344.14,47.96,296.18
571,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-02-26,344.14,47.64,296.5
572,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-03-26,344.14,47.56,296.58
573,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-04-26,344.14,48.02,296.12
574,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-05-01,344.14,48.21,295.93
575,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-06-29,344.14,48.65,295.49
576,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-07-28,344.14,49.14,295.0
577,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-08-28,344.14,49.76,294.38
578,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-09-25,344.14,50.13,294.01
579,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-10-22,344.14,50.38,293.76
580,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-11-26,344.14,50.61,293.53
581,LC,MONTICELLO BRIANZA,PO0970540U0001,2015-12-09,344.14,51.03,293.11
582,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-01-01,344.14,51.53,292.61
583,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-02-01,344.14,51.27,292.87
584,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-03-01,344.14,51.43,292.71
585,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-04-01,344.14,51.18,292.96
586,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-05-01,344.14,51.4,292.74
587,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-06-01,344.14,51.36,292.78
588,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-07-01,344.14,50.73,293.41
589,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-08-01,344.14,50.78,293.36
590,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-09-01,344.14,50.82,293.32
591,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-10-31,344.14,51.09,293.05
592,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-11-01,344.14,51.03,293.11
593,LC,MONTICELLO BRIANZA,PO0970540U0001,2016-12-30,344.14,50.73,293.41
594,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-01-01,344.14,50.63,293.51
595,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-02-01,344.14,50.86,293.28
596,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-03-01,344.14,50.63,293.51
597,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-04-30,344.14,51.07,293.07
598,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-05-01,344.14,51.02,293.12
599,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-06-01,344.14,50.98,293.16
600,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-07-01,344.14,51.02,293.12
601,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-08-01,344.14,51.03,293.11
602,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-09-29,344.14,53.11,291.03
603,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-10-31,344.14,51.57,292.57
604,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-11-29,344.14,51.47,292.67
605,LC,MONTICELLO BRIANZA,PO0970540U0001,2017-12-31,344.14,51.52,292.62
606,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-01-31,344.14,51.18,292.96
607,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-02-27,344.14,51.14,293.0
608,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-03-27,344.14,50.88,293.26
609,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-04-28,344.14,51.15,292.99
610,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-05-31,344.14,50.39,293.75
611,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-06-29,344.14,50.7,293.44
612,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-07-27,344.14,50.9,293.24
613,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-08-27,344.14,51.28,292.86
614,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-09-29,344.14,51.66,292.48
615,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-10-29,344.14,51.7,292.44
616,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-11-26,344.14,51.23,292.91
617,LC,MONTICELLO BRIANZA,PO0970540U0001,2018-12-17,344.14,51.39,292.75
618,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-01-29,344.14,51.48,292.66
619,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-02-28,344.14,51.82,292.32
620,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-03-31,344.14,52.04,292.1
621,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-04-30,344.14,51.91,292.23
622,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-05-21,344.14,51.81,292.33
623,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-06-28,344.14,51.95,292.19
624,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-07-28,344.14,52.1,292.04
625,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-08-26,344.14,52.33,291.81
626,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-09-26,344.14,52.4,291.74
627,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-10-31,344.14,52.51,291.63
628,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-11-20,344.14,51.95,292.19
629,LC,MONTICELLO BRIANZA,PO0970540U0001,2019-12-18,344.14,51.1,293.04
630,LC,MONTICELLO BRIANZA,PO0970540U0001,2020-02-26,344.14,50.64,293.5
631,LC,MONTICELLO BRIANZA,PO0970540U0001,2020-05-30,344.14,51.32,292.82
632,LC,MONTICELLO BRIANZA,PO0970540U0001,2020-07-26,344.14,50.69,293.45
633,LC,MONTICELLO BRIANZA,PO0970540U0001,2020-11-29,344.14,50.92,293.22
634,LC,MONTICELLO BRIANZA,PO0970540U0001,2021-02-19,344.14,49.77,294.37
635,BS,POZZOLENGO,PO0171510U0001,2016-02-01,92.83,41.09,51.74
636,BS,POZZOLENGO,PO0171510U0001,2016-05-15,92.83,41.74,51.09
637,BS,POZZOLENGO,PO0171510U0001,2016-07-15,92.83,45.69,47.14
638,BS,POZZOLENGO,PO0171510U0001,2016-11-01,92.83,41.75,51.08
639,CO,ALBESE CON CASSANO,PO0130040U0001,2006-12-28,377.729,54.1,323.629
640,CO,ALBESE CON CASSANO,PO0130040U0001,2007-01-02,377.729,54.1,323.629
