,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 22,Unnamed: 23,Etichette di colonna,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
88,PV,BORGARELLO,PO0180150U0003,2008-02-25,87.047,soggiacenza statica,10.45,76.597,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PV,BORGARELLO,PO0180150U0003,2008-03-17,87.047,soggiacenza statica,10.35,76.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PV,BORGARELLO,PO0180150U0003,2008-04-30,87.047,soggiacenza statica,10.35,76.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PV,BORGARELLO,PO0180150U0003,2008-05-29,87.047,soggiacenza statica,10.58,76.467,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PV,BORGARELLO,PO0180150U0003,2008-06-30,87.047,soggiacenza statica,9.85,77.197,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PV,BORGARELLO,PO0180150U0003,2008-11-27,87.047,soggiacenza statica,10.3,76.747,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PV,BORGARELLO,PO0180150U0003,2008-12-30,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PV,BORGARELLO,PO0180150U0003,2009-01-01,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PV,BORGARELLO,PO0180150U0003,2009-02-01,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PV,BORGARELLO,PO0180150U0003,2009-03-01,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PV,BORGARELLO,PO0180150U0003,2009-04-01,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PV,BORGARELLO,PO0180150U0003,2009-05-01,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PV,BORGARELLO,PO0180150U0003,2009-06-01,87.047,soggiacenza statica,9.7,77.347,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PV,BORGARELLO,PO0180150U0003,2009-07-01,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PV,BORGARELLO,PO0180150U0003,2009-08-01,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PV,BORGARELLO,PO0180150U0003,2009-09-01,87.047,soggiacenza statica,9.7,77.347,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PV,BORGARELLO,PO0180150U0003,2009-10-01,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PV,BORGARELLO,PO0180150U0003,2009-11-01,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PV,BORGARELLO,PO0180150U0003,2009-12-01,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PV,BORGARELLO,PO0180150U0003,2010-02-26,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PV,BORGARELLO,PO0180150U0003,2010-03-25,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PV,BORGARELLO,PO0180150U0003,2010-04-29,87.047,soggiacenza statica,9.95,77.097,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PV,BORGARELLO,PO0180150U0003,2010-05-28,87.047,soggiacenza statica,9.65,77.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PV,BORGARELLO,PO0180150U0003,2010-06-30,87.047,soggiacenza statica,9.55,77.497,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PV,BORGARELLO,PO0180150U0003,2010-07-29,87.047,soggiacenza statica,9.55,77.497,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PV,BORGARELLO,PO0180150U0003,2010-08-30,87.047,soggiacenza statica,9.65,77.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PV,BORGARELLO,PO0180150U0003,2010-09-28,87.047,soggiacenza statica,9.45,77.597,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PV,BORGARELLO,PO0180150U0003,2010-10-29,87.047,soggiacenza statica,9.65,77.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PV,BORGARELLO,PO0180150U0003,2010-11-23,87.047,soggiacenza statica,9.9,77.147,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PV,BORGARELLO,PO0180150U0003,2010-12-30,87.047,soggiacenza statica,9.55,77.497,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PV,BORGARELLO,PO0180150U0003,2011-01-27,87.047,soggiacenza statica,9.55,77.497,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PV,BORGARELLO,PO0180150U0003,2011-02-25,87.047,soggiacenza statica,9.65,77.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PV,BORGARELLO,PO0180150U0003,2011-03-28,87.047,soggiacenza statica,9.65,77.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PV,BORGARELLO,PO0180150U0003,2011-04-23,87.047,soggiacenza statica,9.95,77.097,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PV,BORGARELLO,PO0180150U0003,2011-05-30,87.047,soggiacenza statica,10.0,77.047,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PV,BORGARELLO,PO0180150U0003,2011-06-30,87.047,soggiacenza statica,9.95,77.097,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PV,BORGARELLO,PO0180150U0003,2011-07-29,87.047,soggiacenza statica,9.8,77.247,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PV,BORGARELLO,PO0180150U0003,2011-08-29,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PV,BORGARELLO,PO0180150U0003,2011-09-29,87.047,soggiacenza statica,9.8,77.247,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PV,BORGARELLO,PO0180150U0003,2011-10-31,87.047,soggiacenza statica,9.85,77.197,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PV,BORGARELLO,PO0180150U0003,2011-11-30,87.047,soggiacenza statica,9.65,77.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PV,BORGARELLO,PO0180150U0003,2011-12-29,87.047,soggiacenza statica,9.65,77.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PV,BORGARELLO,PO0180150U0003,2012-01-30,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PV,BORGARELLO,PO0180150U0003,2012-02-22,87.047,soggiacenza statica,9.65,77.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PV,BORGARELLO,PO0180150U0003,2012-03-28,87.047,soggiacenza statica,10.45,76.597,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PV,BORGARELLO,PO0180150U0003,2012-04-26,87.047,soggiacenza statica,10.35,76.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PV,BORGARELLO,PO0180150U0003,2012-05-31,87.047,soggiacenza statica,10.35,76.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PV,BORGARELLO,PO0180150U0003,2012-06-20,87.047,soggiacenza statica,10.15,76.897,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PV,BORGARELLO,PO0180150U0003,2012-07-30,87.047,soggiacenza statica,10.15,76.897,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PV,BORGARELLO,PO0180150U0003,2012-08-28,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PV,BORGARELLO,PO0180150U0003,2012-09-20,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PV,BORGARELLO,PO0180150U0003,2012-10-18,87.047,soggiacenza statica,9.7,77.347,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PV,BORGARELLO,PO0180150U0003,2012-11-07,87.047,soggiacenza statica,10.4,76.647,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PV,BORGARELLO,PO0180150U0003,2012-12-20,87.047,soggiacenza statica,9.85,77.197,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PV,BORGARELLO,PO0180150U0003,2013-01-24,87.047,soggiacenza statica,9.85,77.197,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PV,BORGARELLO,PO0180150U0003,2013-02-26,87.047,soggiacenza statica,10.05,76.997,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PV,BORGARELLO,PO0180150U0003,2013-03-20,87.047,soggiacenza statica,10.05,76.997,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PV,BORGARELLO,PO0180150U0003,2013-04-20,87.047,soggiacenza statica,10.05,76.997,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PV,BORGARELLO,PO0180150U0003,2013-05-20,87.047,soggiacenza statica,9.85,77.197,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PV,BORGARELLO,PO0180150U0003,2013-06-10,87.047,soggiacenza statica,9.95,77.097,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PV,BORGARELLO,PO0180150U0003,2013-07-11,87.047,soggiacenza statica,9.95,77.097,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PV,BORGARELLO,PO0180150U0003,2013-08-13,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PV,BORGARELLO,PO0180150U0003,2013-09-17,87.047,soggiacenza statica,9.7,77.347,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PV,BORGARELLO,PO0180150U0003,2013-10-23,87.047,soggiacenza statica,10.4,76.647,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PV,BORGARELLO,PO0180150U0003,2013-11-19,87.047,soggiacenza statica,9.85,77.197,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PV,BORGARELLO,PO0180150U0003,2013-12-17,87.047,soggiacenza statica,9.85,77.197,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PV,BORGARELLO,PO0180150U0003,2014-01-27,87.047,soggiacenza statica,9.65,77.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PV,BORGARELLO,PO0180150U0003,2014-02-24,87.047,soggiacenza statica,9.55,77.497,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PV,BORGARELLO,PO0180150U0003,2014-03-24,87.047,soggiacenza statica,9.6,77.447,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PV,BORGARELLO,PO0180150U0003,2014-04-11,87.047,soggiacenza statica,9.65,77.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PV,BORGARELLO,PO0180150U0003,2014-05-21,87.047,soggiacenza statica,10.1,76.947,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PV,BORGARELLO,PO0180150U0003,2014-08-28,87.047,soggiacenza statica,9.35,77.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PV,BORGARELLO,PO0180150U0003,2014-09-15,87.047,soggiacenza statica,8.8,78.247,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PV,BORGARELLO,PO0180150U0003,2014-10-22,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PV,BORGARELLO,PO0180150U0003,2014-11-22,87.047,soggiacenza statica,9.55,77.497,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PV,BORGARELLO,PO0180150U0003,2014-12-22,87.047,soggiacenza statica,9.35,77.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PV,BORGARELLO,PO0180150U0003,2015-01-23,87.047,soggiacenza statica,9.45,77.597,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PV,BORGARELLO,PO0180150U0003,2015-02-27,87.047,soggiacenza statica,9.35,77.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PV,BORGARELLO,PO0180150U0003,2015-04-28,87.047,soggiacenza statica,9.35,77.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PV,BORGARELLO,PO0180150U0003,2015-05-26,87.047,soggiacenza statica,9.55,77.497,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PV,BORGARELLO,PO0180150U0003,2015-06-30,87.047,soggiacenza statica,9.65,77.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PV,BORGARELLO,PO0180150U0003,2015-07-30,87.047,soggiacenza statica,9.55,77.497,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PV,BORGARELLO,PO0180150U0003,2015-08-31,87.047,soggiacenza statica,9.55,77.497,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PV,BORGARELLO,PO0180150U0003,2015-09-30,87.047,soggiacenza statica,9.5,77.547,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PV,BORGARELLO,PO0180150U0003,2015-10-26,87.047,soggiacenza statica,9.8,77.247,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PV,BORGARELLO,PO0180150U0003,2015-11-22,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PV,BORGARELLO,PO0180150U0003,2015-12-22,87.047,soggiacenza statica,9.7,77.347,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PV,BORGARELLO,PO0180150U0003,2016-01-28,87.047,soggiacenza statica,9.95,77.097,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PV,BORGARELLO,PO0180150U0003,2016-04-27,87.047,soggiacenza statica,10.45,76.597,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PV,BORGARELLO,PO0180150U0003,2016-05-16,87.047,soggiacenza statica,10.35,76.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PV,BORGARELLO,PO0180150U0003,2016-08-26,87.047,soggiacenza statica,9.75,77.297,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PV,BORGARELLO,PO0180150U0003,2016-10-19,87.047,soggiacenza statica,9.95,77.097,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PV,BORGARELLO,PO0180150U0003,2016-11-20,87.047,soggiacenza statica,10.05,76.997,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PV,BORGARELLO,PO0180150U0003,2017-02-28,87.047,soggiacenza statica,10.25,76.797,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PV,BORGARELLO,PO0180150U0003,2017-05-03,87.047,soggiacenza statica,10.35,76.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PV,BORGARELLO,PO0180150U0003,2017-08-22,87.047,soggiacenza statica,10.15,76.897,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PV,BORGARELLO,PO0180150U0003,2017-10-23,87.047,soggiacenza statica,9.98,77.067,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PV,BORGARELLO,PO0180150U0003,2018-02-26,87.047,soggiacenza statica,10.35,76.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PV,BORGARELLO,PO0180150U0003,2018-04-16,87.047,soggiacenza statica,10.23,76.817,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PV,BORGARELLO,PO0180150U0003,2018-08-30,87.047,soggiacenza statica,10.25,76.797,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PV,BORGARELLO,PO0180150U0003,2018-10-15,87.047,soggiacenza statica,10.04,77.007,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PV,BORGARELLO,PO0180150U0003,2019-02-28,87.047,soggiacenza statica,10.35,76.697,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PV,BORGARELLO,PO0180150U0003,2019-04-15,87.047,soggiacenza statica,10.65,76.397,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PV,BORGARELLO,PO0180150U0003,2019-08-30,87.047,soggiacenza statica,11.0,76.047,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PV,BORGARELLO,PO0180150U0003,2019-10-14,87.047,soggiacenza statica,10.05,76.997,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PV,BORGARELLO,PO0180150U0003,2020-02-28,87.047,soggiacenza statica,10.05,76.997,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PV,BORGARELLO,PO0180150U0003,2020-08-30,87.047,soggiacenza statica,7.85,79.197,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PV,BORGARELLO,PO0180150U0003,2020-10-05,87.047,soggiacenza statica,9.67,77.377,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PV,BORGARELLO,PO0180150U0003,2021-02-26,87.047,soggiacenza statica,8.05,78.997,9.65,10.05,76.997,77.397,0.4000000000000057,76.39699999999999,77.99700000000001,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
