,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1
126,MI,CORBETTA,PO0150850U0263,2018-11-01,140.322,soggiacenza statica,7.1,133.222,6.27,7.35,132.972,134.052,1.079999999999984,131.35200000000003,135.67199999999997,,,,,,,,,
127,MI,CORBETTA,PO0150850U0263,2019-04-10,140.322,soggiacenza statica,9.53,130.792,6.27,7.35,132.972,134.052,1.079999999999984,131.35200000000003,135.67199999999997,OUTLIER,,,,,,,,
128,MI,LAINATE,PO0151160U0008,2009-01-15,181.47,soggiacenza statica,22.53,158.94,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,OUTLIER,,,,,,,,
129,MI,LAINATE,PO0151160U0008,2009-02-15,181.47,soggiacenza statica,21.85,159.62,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
130,MI,LAINATE,PO0151160U0008,2009-03-15,181.47,soggiacenza statica,21.01,160.46,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
131,MI,LAINATE,PO0151160U0008,2009-04-15,181.47,soggiacenza statica,20.85,160.62,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
132,MI,LAINATE,PO0151160U0008,2009-05-15,181.47,soggiacenza statica,20.4,161.07,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
133,MI,LAINATE,PO0151160U0008,2009-06-15,181.47,soggiacenza statica,19.97,161.5,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
134,MI,LAINATE,PO0151160U0008,2009-07-15,181.47,soggiacenza statica,19.53,161.94,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
135,MI,LAINATE,PO0151160U0008,2009-09-15,181.47,soggiacenza statica,19.38,162.09,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
136,MI,LAINATE,PO0151160U0008,2009-10-15,181.47,soggiacenza statica,19.56,161.91,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
137,MI,LAINATE,PO0151160U0008,2010-01-15,181.47,soggiacenza statica,20.11,161.36,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
138,MI,LAINATE,PO0151160U0008,2010-02-15,181.47,soggiacenza statica,20.11,161.36,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
139,MI,LAINATE,PO0151160U0008,2010-03-15,181.47,soggiacenza statica,20.04,161.43,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
140,MI,LAINATE,PO0151160U0008,2010-04-15,181.47,soggiacenza statica,19.95,161.52,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
141,MI,LAINATE,PO0151160U0008,2010-05-15,181.47,soggiacenza statica,18.69,162.78,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
142,MI,LAINATE,PO0151160U0008,2010-06-15,181.47,soggiacenza statica,18.71,162.76,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
143,MI,LAINATE,PO0151160U0008,2010-07-15,181.47,soggiacenza statica,18.56,162.91,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
144,MI,LAINATE,PO0151160U0008,2010-08-15,181.47,soggiacenza statica,17.87,163.6,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
145,MI,LAINATE,PO0151160U0008,2010-09-15,181.47,soggiacenza statica,17.64,163.83,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
146,MI,LAINATE,PO0151160U0008,2010-10-15,181.47,soggiacenza statica,17.79,163.68,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
147,MI,LAINATE,PO0151160U0008,2010-11-15,181.47,soggiacenza statica,17.31,164.16,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
148,MI,LAINATE,PO0151160U0008,2010-12-15,181.47,soggiacenza statica,16.06,165.41,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
149,MI,LAINATE,PO0151160U0008,2011-01-15,181.47,soggiacenza statica,15.75,165.72,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
150,MI,LAINATE,PO0151160U0008,2011-02-15,181.47,soggiacenza statica,15.32,166.15,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
151,MI,LAINATE,PO0151160U0008,2011-03-15,181.47,soggiacenza statica,15.37,166.1,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
152,MI,LAINATE,PO0151160U0008,2011-04-15,181.47,soggiacenza statica,15.26,166.21,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
153,MI,LAINATE,PO0151160U0008,2011-05-15,181.47,soggiacenza statica,15.21,166.26,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
154,MI,LAINATE,PO0151160U0008,2011-06-15,181.47,soggiacenza statica,15.04,166.43,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
155,MI,LAINATE,PO0151160U0008,2011-07-15,181.47,soggiacenza statica,14.87,166.6,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
156,MI,LAINATE,PO0151160U0008,2011-09-15,181.47,soggiacenza statica,14.97,166.5,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
157,MI,LAINATE,PO0151160U0008,2011-10-15,181.47,soggiacenza statica,15.01,166.46,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
158,MI,LAINATE,PO0151160U0008,2011-11-15,181.47,soggiacenza statica,15.2,166.27,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
159,MI,LAINATE,PO0151160U0008,2011-12-15,181.47,soggiacenza statica,15.5,165.97,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
160,MI,LAINATE,PO0151160U0008,2012-01-17,181.47,soggiacenza statica,15.83,165.64,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
161,MI,LAINATE,PO0151160U0008,2012-02-17,181.47,soggiacenza statica,16.35,165.12,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
162,MI,LAINATE,PO0151160U0008,2012-03-17,181.47,soggiacenza statica,16.69,164.78,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
163,MI,LAINATE,PO0151160U0008,2012-04-17,181.47,soggiacenza statica,16.79,164.68,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
164,MI,LAINATE,PO0151160U0008,2012-07-17,181.47,soggiacenza statica,16.14,165.33,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
165,MI,LAINATE,PO0151160U0008,2012-08-10,181.47,soggiacenza statica,15.97,165.5,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
166,MI,LAINATE,PO0151160U0008,2012-09-30,181.47,soggiacenza statica,16.07,165.4,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
167,MI,LAINATE,PO0151160U0008,2012-10-31,181.47,soggiacenza statica,16.49,164.98,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
168,MI,LAINATE,PO0151160U0008,2012-11-30,181.47,soggiacenza statica,16.65,164.82,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
169,MI,LAINATE,PO0151160U0008,2013-01-04,181.47,soggiacenza statica,16.93,164.54,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
170,MI,LAINATE,PO0151160U0008,2013-02-18,181.47,soggiacenza statica,17.22,164.25,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
171,MI,LAINATE,PO0151160U0008,2013-03-07,181.47,soggiacenza statica,17.4,164.07,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
172,MI,LAINATE,PO0151160U0008,2013-04-18,181.47,soggiacenza statica,17.35,164.12,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
173,MI,LAINATE,PO0151160U0008,2013-05-14,181.47,soggiacenza statica,16.94,164.53,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
174,MI,LAINATE,PO0151160U0008,2013-06-19,181.47,soggiacenza statica,16.38,165.09,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
175,MI,LAINATE,PO0151160U0008,2013-07-01,181.47,soggiacenza statica,16.27,165.2,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
176,MI,LAINATE,PO0151160U0008,2013-09-01,181.47,soggiacenza statica,15.92,165.55,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
177,MI,LAINATE,PO0151160U0008,2013-10-01,181.47,soggiacenza statica,16.46,165.01,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
178,MI,LAINATE,PO0151160U0008,2013-11-01,181.47,soggiacenza statica,16.56,164.91,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
179,MI,LAINATE,PO0151160U0008,2013-12-23,181.47,soggiacenza statica,16.81,164.66,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
180,MI,LAINATE,PO0151160U0008,2014-01-15,181.47,soggiacenza statica,16.36,165.11,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
181,MI,LAINATE,PO0151160U0008,2014-02-15,181.47,soggiacenza statica,15.11,166.36,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
182,MI,LAINATE,PO0151160U0008,2014-03-15,181.47,soggiacenza statica,14.03,167.44,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
183,MI,LAINATE,PO0151160U0008,2014-04-15,181.47,soggiacenza statica,14.14,167.33,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
184,MI,LAINATE,PO0151160U0008,2014-05-15,181.47,soggiacenza statica,14.14,167.33,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
185,MI,LAINATE,PO0151160U0008,2014-06-15,181.47,soggiacenza statica,14.3,167.17,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
186,MI,LAINATE,PO0151160U0008,2014-07-01,181.47,soggiacenza statica,14.11,167.36,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
187,MI,LAINATE,PO0151160U0008,2014-09-01,181.47,soggiacenza statica,13.63,167.84,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
188,MI,LAINATE,PO0151160U0008,2014-10-01,181.47,soggiacenza statica,13.96,167.51,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
189,MI,LAINATE,PO0151160U0008,2014-11-01,181.47,soggiacenza statica,11.33,170.14,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
190,MI,LAINATE,PO0151160U0008,2014-12-01,181.47,soggiacenza statica,12.07,169.4,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
191,MI,LAINATE,PO0151160U0008,2015-01-01,181.47,soggiacenza statica,12.25,169.22,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
192,MI,LAINATE,PO0151160U0008,2015-02-01,181.47,soggiacenza statica,12.38,169.09,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
193,MI,LAINATE,PO0151160U0008,2015-04-01,181.47,soggiacenza statica,12.43,169.04,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
194,MI,LAINATE,PO0151160U0008,2015-05-01,181.47,soggiacenza statica,12.49,168.98,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
195,MI,LAINATE,PO0151160U0008,2015-06-01,181.47,soggiacenza statica,12.45,169.02,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
196,MI,LAINATE,PO0151160U0008,2015-07-01,181.47,soggiacenza statica,12.55,168.92,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
197,MI,LAINATE,PO0151160U0008,2015-09-01,181.47,soggiacenza statica,12.52,168.95,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
198,MI,LAINATE,PO0151160U0008,2015-10-01,181.47,soggiacenza statica,12.49,168.98,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
199,MI,LAINATE,PO0151160U0008,2015-11-01,181.47,soggiacenza statica,12.85,168.62,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
200,MI,LAINATE,PO0151160U0008,2015-12-01,181.47,soggiacenza statica,13.22,168.25,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
201,MI,LAINATE,PO0151160U0008,2016-01-01,181.47,soggiacenza statica,13.53,167.94,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
202,MI,LAINATE,PO0151160U0008,2016-02-01,181.47,soggiacenza statica,13.67,167.8,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
203,MI,LAINATE,PO0151160U0008,2016-03-01,181.47,soggiacenza statica,13.55,167.92,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
204,MI,LAINATE,PO0151160U0008,2016-04-01,181.47,soggiacenza statica,13.76,167.71,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
205,MI,LAINATE,PO0151160U0008,2016-05-01,181.47,soggiacenza statica,13.7,167.77,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
206,MI,LAINATE,PO0151160U0008,2016-06-01,181.47,soggiacenza statica,13.65,167.82,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
207,MI,LAINATE,PO0151160U0008,2016-07-01,181.47,soggiacenza statica,13.7,167.77,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
208,MI,LAINATE,PO0151160U0008,2016-08-01,181.47,soggiacenza statica,13.73,167.74,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
209,MI,LAINATE,PO0151160U0008,2016-09-01,181.47,soggiacenza statica,14.13,167.34,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
210,MI,LAINATE,PO0151160U0008,2016-10-01,181.47,soggiacenza statica,13.66,167.81,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
211,MI,LAINATE,PO0151160U0008,2016-11-01,181.47,soggiacenza statica,13.27,168.2,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
212,MI,LAINATE,PO0151160U0008,2016-12-01,181.47,soggiacenza statica,13.2,168.27,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
213,MI,LAINATE,PO0151160U0008,2017-01-01,181.47,soggiacenza statica,14.01,167.46,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
214,MI,LAINATE,PO0151160U0008,2017-02-01,181.47,soggiacenza statica,14.88,166.59,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
215,MI,LAINATE,PO0151160U0008,2017-03-01,181.47,soggiacenza statica,15.19,166.28,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
216,MI,LAINATE,PO0151160U0008,2017-04-01,181.47,soggiacenza statica,15.63,165.84,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
217,MI,LAINATE,PO0151160U0008,2017-05-01,181.47,soggiacenza statica,15.58,165.89,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
218,MI,LAINATE,PO0151160U0008,2017-06-01,181.47,soggiacenza statica,15.73,165.74,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
219,MI,LAINATE,PO0151160U0008,2017-07-01,181.47,soggiacenza statica,15.72,165.75,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
220,MI,LAINATE,PO0151160U0008,2017-08-01,181.47,soggiacenza statica,15.53,165.94,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
221,MI,LAINATE,PO0151160U0008,2017-09-01,181.47,soggiacenza statica,15.78,165.69,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
222,MI,LAINATE,PO0151160U0008,2017-10-01,181.47,soggiacenza statica,16.03,165.44,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
223,MI,LAINATE,PO0151160U0008,2017-11-01,181.47,soggiacenza statica,16.03,165.44,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
224,MI,LAINATE,PO0151160U0008,2017-12-01,181.47,soggiacenza statica,16.15,165.32,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
225,MI,LAINATE,PO0151160U0008,2018-01-01,181.47,soggiacenza statica,18.1,163.37,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
226,MI,LAINATE,PO0151160U0008,2018-02-01,181.47,soggiacenza statica,17.5,163.97,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
227,MI,LAINATE,PO0151160U0008,2018-03-01,181.47,soggiacenza statica,17.87,163.6,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
228,MI,LAINATE,PO0151160U0008,2018-04-01,181.47,soggiacenza statica,18.2,163.27,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
229,MI,LAINATE,PO0151160U0008,2018-05-01,181.47,soggiacenza statica,17.66,163.81,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
230,MI,LAINATE,PO0151160U0008,2018-08-01,181.47,soggiacenza statica,17.79,163.68,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
231,MI,LAINATE,PO0151160U0008,2018-11-01,181.47,soggiacenza statica,18.13,163.34,14.024999999999999,17.424999999999997,164.045,167.445,3.4000000000000057,158.945,172.54500000000002,,,,,,,,,
232,MI,MARCALLO CON CASONE,PO0151340U0004,2013-03-01,146.04,soggiacenza statica,7.38,138.66,5.0725,6.702500000000001,139.3375,140.9675,1.6299999999999955,136.8925,143.4125,,,,,,,,,
233,MI,MARCALLO CON CASONE,PO0151340U0004,2013-09-01,146.04,soggiacenza statica,4.79,141.25,5.0725,6.702500000000001,139.3375,140.9675,1.6299999999999955,136.8925,143.4125,,,,,,,,,
234,MI,MARCALLO CON CASONE,PO0151340U0004,2013-12-23,146.04,soggiacenza statica,6.92,139.12,5.0725,6.702500000000001,139.3375,140.9675,1.6299999999999955,136.8925,143.4125,,,,,,,,,
235,MI,MARCALLO CON CASONE,PO0151340U0004,2014-03-15,146.04,soggiacenza statica,6.98,139.06,5.0725,6.702500000000001,139.3375,140.9675,1.6299999999999955,136.8925,143.4125,,,,,,,,,
