,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
585,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-04-26,23.443,soggiacenza statica,3.43,20.013,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-05-30,23.443,soggiacenza statica,2.88,20.563,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-06-21,23.443,soggiacenza statica,2.31,21.133,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-07-18,23.443,soggiacenza statica,2.83,20.613,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-08-09,23.443,soggiacenza statica,2.85,20.593,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-09-28,23.443,soggiacenza statica,2.93,20.513,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-10-25,23.443,soggiacenza statica,2.96,20.483,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-11-29,23.443,soggiacenza statica,3.14,20.303,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-12-15,23.443,soggiacenza statica,3.29,20.153,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2017-01-27,23.443,soggiacenza statica,3.53,19.913,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2017-02-20,23.443,soggiacenza statica,3.36,20.083,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2017-03-09,23.443,soggiacenza statica,3.48,19.963,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2017-04-14,23.443,soggiacenza statica,3.58,19.863,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2017-05-18,23.443,soggiacenza statica,3.28,20.163,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2017-06-16,23.443,soggiacenza statica,2.81,20.633,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2017-07-11,23.443,soggiacenza statica,2.87,20.573,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2017-09-26,23.443,soggiacenza statica,3.11,20.333,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2017-11-09,23.443,soggiacenza statica,3.42,20.023,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2017-12-13,23.443,soggiacenza statica,3.44,20.003,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-01-01,23.443,,3.497009646302246,19.945990353697756,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-02-01,23.443,,3.5098511904762,19.9331488095238,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-03-01,23.443,,3.101801075268815,20.341198924731188,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-04-01,23.443,,3.1011666666666895,20.341833333333312,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-05-01,23.443,,2.7875403225806346,20.655459677419366,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-06-01,23.443,,2.7727499999999883,20.670250000000014,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-07-01,23.443,,2.8365322580645027,20.6064677419355,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-08-01,23.443,,2.9251881720430157,20.517811827956987,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-09-01,23.443,,3.077791666666665,20.365208333333335,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-10-01,23.443,,3.314704301075243,20.12829569892476,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-11-01,23.443,,3.2950972222222106,20.14790277777779,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2018-12-01,23.443,,3.385430107526906,20.057569892473097,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-01-01,23.443,,3.503467741935481,19.93953225806452,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-02-01,23.443,,3.4801785714286004,19.962821428571402,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-03-01,23.443,,3.597499999999968,19.845500000000033,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-04-01,23.443,,3.5908472222222114,19.85215277777779,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-05-01,23.443,,3.132795698924752,20.31020430107525,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-06-01,23.443,,2.78002739726025,20.66297260273975,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-07-01,23.443,,2.8171614583333042,20.625838541666695,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-08-01,23.443,,2.8381720430107444,20.604827956989258,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-09-01,23.443,,2.741069444444447,20.701930555555556,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-10-01,23.443,,2.8529704301075287,20.590029569892472,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-11-01,23.443,,2.157972222222228,21.285027777777774,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2019-12-01,23.443,,2.0342338709677446,21.40876612903226,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-01-01,23.443,,2.3730913978494685,21.069908602150534,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-02-01,23.443,,2.736795977011483,20.70620402298852,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-03-01,23.443,,2.848750000000005,20.594249999999995,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-04-01,23.443,,3.00679166666667,20.436208333333333,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-05-01,23.443,,2.9729032258064687,20.470096774193532,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-06-01,23.443,,2.927902777777791,20.51509722222221,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-07-01,23.443,,2.8257795698924753,20.617220430107526,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-08-01,23.443,,2.857983870967761,20.58501612903224,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-09-01,23.443,,3.0649722222221922,20.37802777777781,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-10-01,23.443,,3.1437903225806347,20.299209677419366,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-11-01,23.443,,3.2435138888888906,20.19948611111111,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2020-12-01,23.443,,2.6290322580645262,20.813967741935475,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2021-01-01,23.443,,2.437624434389146,21.005375565610855,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
