,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
0,PV,CASATISMA,PO018032NR0001,2010-08-18,75.728,soggiacenza statica,8.3,67.428,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO018032NR0001,10.649999999999999,12.555,63.173,65.078,,,,,,,,,,,,,,,,,,,,
1,PV,CASATISMA,PO018032NR0001,2010-10-28,75.728,soggiacenza statica,10.1,65.628,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO018047NR0001,4.56,6.7875,67.8015,70.029,,,,,,,,,,,,,,,,,,,,
2,PV,CASATISMA,PO018032NR0001,2010-11-30,75.728,soggiacenza statica,8.8,66.928,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO0180490U0003,2.585,4.5,102.759,104.674,,,,,,,,,,,,,,,,,,,,
3,PV,CASATISMA,PO018032NR0001,2011-04-27,75.728,soggiacenza statica,10.4,65.328,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO0181150U0006,4.98,6.62,60.667,62.307,,,,,,,,,,,,,,,,,,,,
4,PV,CASATISMA,PO018032NR0001,2011-11-14,75.728,soggiacenza statica,10.55,65.178,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO0181180U0019,7.8125,8.94,59.139,60.2665,,,,,,,,,,,,,,,,,,,,
5,PV,CASATISMA,PO018032NR0001,2012-03-06,75.728,soggiacenza statica,10.83,64.898,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO0181220U0001,6.0424999999999995,6.955,144.135,145.04749999999999,,,,,,,,,,,,,,,,,,,,
6,PV,CASATISMA,PO018032NR0001,2012-05-18,75.728,soggiacenza statica,10.7,65.028,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO0181550U0001,2.0775,2.57,114.046,114.5385,,,,,,,,,,,,,,,,,,,,
7,PV,CASATISMA,PO018032NR0001,2012-11-30,75.728,soggiacenza statica,12.1,63.628,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,Totale complessivo,2.6925,7.6,61.387,104.989,,,,,,,,,,,,,,,,,,,,
8,PV,CASATISMA,PO018032NR0001,2013-02-18,75.728,soggiacenza statica,11.3,64.428,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,PV,CASATISMA,PO018032NR0001,2013-05-21,75.728,soggiacenza statica,10.5,65.228,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,Etichette di colonna,,,,,,,,,,,,,,,,,,,,,,,
10,PV,CASATISMA,PO018032NR0001,2013-08-30,75.728,soggiacenza statica,10.8,64.928,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,Jan,,Feb,,Mar,,Apr,,May,,Jun,,Jul,,Aug,,Sep,,Oct,,Nov,,Dec,
11,PV,CASATISMA,PO018032NR0001,2013-10-30,75.728,soggiacenza statica,10.8,64.928,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,Etichette di riga,1Q_SOG,3Q_SOG,1Q_SOG,3Q_SOG,1Q_SOG,3Q_SOG,1Q_SOG,3Q_SOG,1Q_SOG,3Q_SOG,1Q_SOG,3Q_SOG,1Q_SOG,3Q_SOG,1Q_SOG,3Q_SOG,1Q_SOG,3Q_SOG,1Q_SOG,3Q_SOG,1Q_SOG,3Q_SOG,1Q_SOG,3Q_SOG
12,PV,CASATISMA,PO018032NR0001,2014-02-26,75.728,soggiacenza statica,8.3,67.428,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO018032NR0001,12.235,12.65,9.05,12.42,10.83,12.54,10.4,10.845,10.55,12.225000000000001,11.2,11.825,11.3275,12.5925,10.4,12.639999999999999,11.817499999999999,12.2925,10.605,12.684999999999999,10.525,11.92,11.8,12.7
13,PV,CASATISMA,PO018032NR0001,2014-04-29,75.728,soggiacenza statica,10.4,65.328,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO018047NR0001,5.1975,6.9925,4.32,6.755,4.05,6.63,4.525,6.845,4.395,6.725,4.705,6.515000000000001,5.029999999999999,6.795,4.875,6.61,5.475,6.925,4.859999999999999,6.8625,4.4,6.87,5.79,6.77
14,PV,CASATISMA,PO018032NR0001,2014-08-27,75.728,soggiacenza statica,9.2,66.528,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO0180490U0003,2.4475000000000002,3.3325,2.3525,2.8275,2.51,2.785,2.525,2.875,2.6225,2.94,2.4825,2.9825,2.885,3.84,3.7199999999999998,5.654999999999999,4.55,5.465,5.21,5.5725,2.545,3.9325,2.4050000000000002,5.02
15,PV,CASATISMA,PO018032NR0001,2014-10-29,75.728,soggiacenza statica,10.41,65.318,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO0181150U0006,4.99,6.555,3.7399999999999998,6.2475000000000005,3.9,6.45,3.0975,5.695,3.635,5.83,4.865,6.54,5.74,6.9025,5.5600000000000005,6.6975,5.58,7.08,5.64,6.35,5.7,7.09,5.7175,6.3100000000000005
16,PV,CASATISMA,PO018032NR0001,2015-02-27,75.728,soggiacenza statica,8.2,67.528,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO0181180U0019,8,9.280000000000001,7.9350000000000005,9.015,7.675,9.04,7.58,8.785,7.625,8.865,7.1225000000000005,8.675,7.862500000000001,9.015,7.935,9.1775,8.145,8.785,8.275,8.8875,7.85,8.44,8.04,8.94
17,PV,CASATISMA,PO018032NR0001,2015-05-04,75.728,soggiacenza statica,8.76,66.968,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO0181220U0001,,,6.115,6.47,,,,,5.82,6.05,6.5725,6.9175,6.1975,6.7325,6.1675,6.9675,,,6.18,7.18,6.1,6.2,,
18,PV,CASATISMA,PO018032NR0001,2015-07-29,75.728,soggiacenza statica,9.83,65.898,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,PO0181550U0001,1.9725,2.545,2,2.57,1.7,2.5949999999999998,1.9525,2.3625,1.9849999999999999,2.465,2.05,2.42,2.2,2.52,2.21,2.63,2.22,2.61,2.2,2.5,2.15,2.545,2.02,2.44
19,PV,CASATISMA,PO018032NR0001,2015-11-09,75.728,soggiacenza statica,10.5,65.228,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PV,CASATISMA,PO018032NR0001,2016-03-01,75.728,soggiacenza statica,10.7,65.028,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,PV,CASATISMA,PO018032NR0001,2016-04-18,75.728,soggiacenza statica,10.5,65.228,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PV,CASATISMA,PO018032NR0001,2016-05-05,75.728,soggiacenza statica,10.6,65.128,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,PV,CASATISMA,PO018032NR0001,2016-06-22,75.728,soggiacenza statica,10.83,64.898,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PV,CASATISMA,PO018032NR0001,2016-07-21,75.728,soggiacenza statica,11.21,64.518,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PV,CASATISMA,PO018032NR0001,2016-08-10,75.728,soggiacenza statica,11.4,64.328,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PV,CASATISMA,PO018032NR0001,2016-09-15,75.728,soggiacenza statica,11.58,64.148,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PV,CASATISMA,PO018032NR0001,2016-10-13,75.728,soggiacenza statica,11.75,63.978,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PV,CASATISMA,PO018032NR0001,2016-11-03,75.728,soggiacenza statica,11.74,63.988,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PV,CASATISMA,PO018032NR0001,2016-12-20,75.728,soggiacenza statica,11.75,63.978,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PV,CASATISMA,PO018032NR0001,2017-01-31,75.728,soggiacenza statica,11.82,63.908,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PV,CASATISMA,PO018032NR0001,2017-02-23,75.728,soggiacenza statica,11.76,63.968,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PV,CASATISMA,PO018032NR0001,2017-03-23,75.728,soggiacenza statica,11.86,63.868,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PV,CASATISMA,PO018032NR0001,2017-04-13,75.728,soggiacenza statica,11.88,63.848,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PV,CASATISMA,PO018032NR0001,2017-05-04,75.728,soggiacenza statica,11.9,63.828,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PV,CASATISMA,PO018032NR0001,2017-06-29,75.728,soggiacenza statica,12.08,63.648,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PV,CASATISMA,PO018032NR0001,2017-07-27,75.728,soggiacenza statica,12.3,63.428,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PV,CASATISMA,PO018032NR0001,2017-08-17,75.728,soggiacenza statica,12.62,63.108,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PV,CASATISMA,PO018032NR0001,2017-09-27,75.728,soggiacenza statica,12.53,63.198,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PV,CASATISMA,PO018032NR0001,2017-10-18,75.728,soggiacenza statica,12.52,63.208,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PV,CASATISMA,PO018032NR0001,2017-11-07,75.728,soggiacenza statica,12.56,63.168,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PV,CASATISMA,PO018032NR0001,2017-12-20,75.728,soggiacenza statica,12.7,63.028,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PV,CASATISMA,PO018032NR0001,2018-01-31,75.728,soggiacenza statica,12.65,63.078,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PV,CASATISMA,PO018032NR0001,2018-02-20,75.728,soggiacenza statica,12.64,63.088,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PV,CASATISMA,PO018032NR0001,2018-03-23,75.728,soggiacenza statica,12.54,63.188,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PV,CASATISMA,PO018032NR0001,2018-05-08,75.728,soggiacenza statica,12.55,63.178,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PV,CASATISMA,PO018032NR0001,2018-07-05,75.728,soggiacenza statica,12.69,63.038,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PV,CASATISMA,PO018032NR0001,2018-08-23,75.728,soggiacenza statica,12.7,63.028,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PV,CASATISMA,PO018032NR0001,2018-10-04,75.728,soggiacenza statica,12.85,62.878,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PV,CASATISMA,PO018032NR0001,2018-12-05,75.728,soggiacenza statica,12.83,62.898,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PV,CASATISMA,PO018032NR0001,2019-01-23,75.728,soggiacenza statica,12.65,63.078,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PV,CASATISMA,PO018032NR0001,2019-02-19,75.728,soggiacenza statica,12.77,62.958,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PV,CASATISMA,PO018032NR0001,2019-03-26,75.728,soggiacenza statica,12.8,62.928,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PV,CASATISMA,PO018032NR0001,2019-05-09,75.728,soggiacenza statica,12.78,62.948,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PV,CASATISMA,PO018032NR0001,2019-07-25,75.728,soggiacenza statica,12.95,62.778,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PV,CASATISMA,PO018032NR0001,2019-08-28,75.728,soggiacenza statica,13.09,62.638,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PV,CASATISMA,PO018032NR0001,2019-10-03,75.728,soggiacenza statica,13.14,62.588,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PV,CASATISMA,PO018032NR0001,2019-12-19,75.728,soggiacenza statica,12.18,63.548,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PV,CASATISMA,PO018032NR0001,2020-06-23,75.728,soggiacenza statica,11.57,64.158,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PV,CASATISMA,PO018032NR0001,2020-07-16,75.728,soggiacenza statica,11.68,64.048,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PV,CASATISMA,PO018032NR0001,2020-08-25,75.728,soggiacenza statica,11.97,63.758,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PV,CASATISMA,PO018032NR0001,2020-11-03,75.728,soggiacenza statica,11.58,64.148,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PV,CASATISMA,PO018032NR0001,2020-12-22,75.728,soggiacenza statica,11.8,63.928,10.649999999999999,12.555,63.173,65.078,1.9050000000000011,60.3155,67.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PV,CERVESINA,PO018047NR0001,2008-01-21,74.589,soggiacenza statica,8.2,66.389,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PV,CERVESINA,PO018047NR0001,2008-02-18,74.589,soggiacenza statica,8.16,66.429,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PV,CERVESINA,PO018047NR0001,2008-03-17,74.589,soggiacenza statica,8.13,66.459,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PV,CERVESINA,PO018047NR0001,2008-04-21,74.589,soggiacenza statica,8.1,66.489,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PV,CERVESINA,PO018047NR0001,2008-05-05,74.589,soggiacenza statica,8.06,66.529,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PV,CERVESINA,PO018047NR0001,2008-06-20,74.589,soggiacenza statica,7.92,66.669,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PV,CERVESINA,PO018047NR0001,2008-07-14,74.589,soggiacenza statica,7.81,66.779,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PV,CERVESINA,PO018047NR0001,2008-08-22,74.589,soggiacenza statica,7.85,66.739,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PV,CERVESINA,PO018047NR0001,2008-09-20,74.589,soggiacenza statica,7.88,66.709,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PV,CERVESINA,PO018047NR0001,2008-10-20,74.589,soggiacenza statica,7.92,66.669,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PV,CERVESINA,PO018047NR0001,2009-01-19,74.589,soggiacenza statica,6.92,67.669,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PV,CERVESINA,PO018047NR0001,2009-02-20,74.589,soggiacenza statica,6.72,67.869,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PV,CERVESINA,PO018047NR0001,2009-10-28,74.589,soggiacenza statica,6.45,68.139,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PV,CERVESINA,PO018047NR0001,2010-02-15,74.589,soggiacenza statica,5.65,68.939,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PV,CERVESINA,PO018047NR0001,2010-05-10,74.589,soggiacenza statica,3.9,70.689,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PV,CERVESINA,PO018047NR0001,2010-08-23,74.589,soggiacenza statica,5.1,69.489,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PV,CERVESINA,PO018047NR0001,2010-11-16,74.589,soggiacenza statica,4.4,70.189,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PV,CERVESINA,PO018047NR0001,2011-01-03,74.589,soggiacenza statica,3.2,71.389,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PV,CERVESINA,PO018047NR0001,2011-03-21,74.589,soggiacenza statica,2.6,71.989,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PV,CERVESINA,PO018047NR0001,2011-09-30,74.589,soggiacenza statica,3.4,71.189,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PV,CERVESINA,PO018047NR0001,2011-10-01,74.589,soggiacenza statica,3.3,71.289,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PV,CERVESINA,PO018047NR0001,2011-11-15,74.589,soggiacenza statica,4.4,70.189,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PV,CERVESINA,PO018047NR0001,2012-03-26,74.589,soggiacenza statica,3.9,70.689,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PV,CERVESINA,PO018047NR0001,2012-05-18,74.589,soggiacenza statica,3.8,70.789,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PV,CERVESINA,PO018047NR0001,2012-08-21,74.589,soggiacenza statica,4.8,69.789,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PV,CERVESINA,PO018047NR0001,2012-11-12,74.589,soggiacenza statica,6.1,68.489,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PV,CERVESINA,PO018047NR0001,2013-02-18,74.589,soggiacenza statica,5.6,68.989,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PV,CERVESINA,PO018047NR0001,2013-08-20,74.589,soggiacenza statica,4.35,70.239,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PV,CERVESINA,PO018047NR0001,2013-10-30,74.589,soggiacenza statica,4.6,69.989,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PV,CERVESINA,PO018047NR0001,2014-02-26,74.589,soggiacenza statica,3.8,70.789,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PV,CERVESINA,PO018047NR0001,2014-08-27,74.589,soggiacenza statica,2.4,72.189,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PV,CERVESINA,PO018047NR0001,2014-10-29,74.589,soggiacenza statica,3.4,71.189,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PV,CERVESINA,PO018047NR0001,2015-02-27,74.589,soggiacenza statica,1.4,73.189,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PV,CERVESINA,PO018047NR0001,2015-06-04,74.589,soggiacenza statica,2.9,71.689,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PV,CERVESINA,PO018047NR0001,2015-07-29,74.589,soggiacenza statica,2.3,72.289,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PV,CERVESINA,PO018047NR0001,2015-11-10,74.589,soggiacenza statica,4.3,70.289,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PV,CERVESINA,PO018047NR0001,2016-02-08,74.589,soggiacenza statica,4.5,70.089,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PV,CERVESINA,PO018047NR0001,2016-03-04,74.589,soggiacenza statica,4.44,70.149,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PV,CERVESINA,PO018047NR0001,2016-04-05,74.589,soggiacenza statica,4.34,70.249,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PV,CERVESINA,PO018047NR0001,2016-05-09,74.589,soggiacenza statica,4.56,70.029,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PV,CERVESINA,PO018047NR0001,2016-06-01,74.589,soggiacenza statica,4.49,70.099,4.56,6.7875,67.8015,70.029,2.227499999999992,64.46025000000002,73.37024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
