CODICE PUNTO,DATA,PIEZOMETRIA [m s.l.m.]
PO0200510R0002,2019-12-19,22.74
PO0200510R0002,2020-01-31,22.65
PO0200510R0002,2020-02-21,22.5
PO0200510R0002,2020-06-04,22.46
PO0200510R0002,2020-09-22,22.44
PO0200510R0002,2020-10-21,22.55
PO0200510R0002,2021-01-19,23.03
PO0200510R0002,2021-02-25,22.96
PO020063NU0002,2013-12-09,70.44
PO020063NU0002,2014-02-19,71.07
PO020063NU0002,2014-05-17,70.49
PO020063NU0002,2014-06-25,70.96
PO020063NU0002,2014-07-16,71.41
PO020063NU0002,2014-08-04,71.86
PO020063NU0002,2014-09-10,72.23
PO020063NU0002,2014-10-08,71.75
PO020063NU0002,2014-11-04,71.49
PO020063NU0002,2014-12-12,71.08
PO020063NU0002,2015-01-20,71.04
PO020063NU0002,2015-02-18,70.8
PO020063NU0002,2015-03-12,70.66
PO020063NU0002,2015-04-16,70.38
PO020063NU0002,2015-05-20,70.29
PO020063NU0002,2015-06-18,70.67
PO020063NU0002,2015-07-10,70.22
PO020063NU0002,2015-08-05,69.94
PO020063NU0002,2015-09-23,69.73
PO020063NU0002,2015-10-19,69.63
PO020063NU0002,2015-12-09,68.85
PO020063NU0002,2016-01-29,68.49
PO020063NU0002,2016-02-12,68.58
PO020063NU0002,2016-03-02,68.49
PO020063NU0002,2016-04-21,65.64
PO020063NU0002,2016-05-11,66.78
PO020063NU0002,2016-06-21,68.03
PO020063NU0002,2016-07-07,69.12
PO020063NU0002,2016-08-21,69.28
PO020063NU0002,2016-09-21,69.61
PO020063NU0002,2016-10-18,69.86
PO020063NU0002,2016-11-21,69.72
PO020063NU0002,2016-12-14,69.15
PO020063NU0002,2017-01-30,68.79
PO020063NU0002,2017-02-15,68.59
PO020063NU0002,2017-03-15,68.25
PO020063NU0002,2017-04-11,68.25
PO020063NU0002,2017-05-15,68.21
PO020063NU0002,2017-06-15,68.12
PO020063NU0002,2017-07-04,68.2
PO020063NU0002,2017-08-01,68.3
PO020063NU0002,2017-09-05,68.27
PO020063NU0002,2017-10-10,68.19
PO020063NU0002,2017-11-21,67.86
PO020063NU0002,2017-12-05,67.75
PO020063NU0002,2018-01-17,67.49
PO020063NU0002,2018-02-11,67.39
PO020063NU0002,2018-03-30,67.26
PO020063NU0002,2018-04-23,67.46
PO020063NU0002,2018-05-16,67.54
PO020063NU0002,2018-07-25,68.25
PO020063NU0002,2018-08-07,68.43
PO020063NU0002,2018-09-12,68.69
PO020063NU0002,2018-10-10,68.68
PO020063NU0002,2018-11-08,68.54
PO020063NU0002,2018-12-06,68.43
PO020063NU0002,2019-01-24,68.16
PO020063NU0002,2019-02-20,67.9
PO020063NU0002,2019-03-20,67.85
PO020063NU0002,2019-04-19,67.49
PO020063NU0002,2019-05-17,67.54
PO020063NU0002,2019-06-17,67.32
PO020063NU0002,2019-07-23,67.69
PO020063NU0002,2019-08-09,67.9
PO020063NU0002,2019-09-01,68.51782608695649
PO020063NU0002,2019-10-01,68.10577956989246
PO020063NU0002,2019-11-01,68.62162499999992
PO020063NU0002,2019-12-01,68.68860215053759
PO020063NU0002,2020-01-01,68.1170967741936
PO020063NU0002,2020-02-01,67.37892241379312
PO020063NU0002,2020-03-01,66.83341397849465
PO020063NU0002,2020-04-01,67.23232235701906
PO020063NU0002,2020-05-01,68.63974003466174
PO020063NU0002,2020-06-01,68.8468888888891
PO020063NU0002,2020-07-01,69.1186290322582
PO020063NU0002,2020-08-01,69.31896505376348
PO020063NU0002,2020-09-01,69.33744680851062
PO020063NU0002,2020-10-01,69.51023696682473
PO020063NU0002,2020-11-01,69.47455555555551
PO020063NU0002,2020-12-01,69.46362903225774
PO020063NU0002,2021-01-01,69.87987903225815
PO020063NU0002,2021-02-01,69.98315476190476
PO020063NU0002,2021-03-01,69.83842741935453
PO020063NU0002,2021-04-01,69.58759722222247
PO020063NU0002,2021-05-01,69.59783018867927
PO0171960RC629,2011-02-28,47.18
PO0171960RC629,2011-03-30,47.13
PO0171960RC629,2011-04-29,46.76
PO0171960RC629,2011-05-31,46.34
PO0171960RC629,2011-06-24,46.05
PO0171960RC629,2011-07-25,43.76
PO0171960RC629,2011-08-25,43.94
PO0171960RC629,2011-09-30,45.42
PO0171960RC629,2011-10-27,46.03
PO0171960RC629,2011-11-24,46.39
PO0171960RC629,2011-12-22,46.62
PO0171960RC629,2012-01-26,46.71
PO0171960RC629,2012-02-29,46.44
PO0171960RC629,2012-03-28,46.38
PO0171960RC629,2012-04-19,46.46
PO0171960RC629,2012-05-23,46.42
PO0171960RC629,2012-06-28,43.69
PO0171960RC629,2012-07-31,41.03
PO0171960RC629,2012-08-24,40.94
PO0171960RC629,2012-09-25,43.69
PO0171960RC629,2012-10-29,45.18
PO0171960RC629,2012-11-26,45.81
PO0171960RC629,2012-12-28,46.19
PO0171960RC629,2013-01-29,46.54
PO0171960RC629,2013-02-26,46.76
PO0171960RC629,2013-03-26,46.82
PO0171960RC629,2013-04-22,46.97
PO0171960RC629,2013-05-20,47.07
PO0171960RC629,2013-06-21,46.92
PO0171960RC629,2013-07-26,45.04
PO0171960RC629,2013-08-20,43.74
PO0171960RC629,2013-09-24,45.39
PO0171960RC629,2013-10-22,46.14
PO0171960RC629,2013-11-27,46.69
PO0171960RC629,2013-12-18,46.83
PO0171960RC629,2014-01-21,47.16
PO0171960RC629,2014-02-24,47.29
PO0171960RC629,2014-03-25,47.38
PO0171960RC629,2014-04-29,47.14
PO0171960RC629,2014-05-20,47.1
PO0171960RC629,2014-06-16,45.68
PO0171960RC629,2014-07-08,44.89
PO0171960RC629,2014-08-07,45.57
PO0171960RC629,2014-09-23,46.42
PO0171960RC629,2014-10-10,46.74
PO0171960RC629,2014-11-17,47.22
PO0171960RC629,2014-12-17,47.37
PO0171960RC629,2015-01-22,45.66
PO0171960RC629,2015-03-13,47.5
PO0171960RC629,2015-04-30,47.22
PO0171960RC629,2015-05-07,47.29
PO0171960RC629,2015-09-16,44.13
PO0171960RC629,2015-10-01,44.85
PO0171960RC629,2015-11-13,41.84
PO0171960RC629,2015-12-02,41.96
PO0171960RC629,2016-01-28,41.84
PO0171960RC629,2016-02-17,41.9
PO0171960RC629,2016-03-14,45.98
PO0171960RC629,2016-04-22,44.36
PO0171960RC629,2016-05-06,42.56
PO0171960RC629,2016-06-29,43.56
PO0171960RC629,2016-07-05,42.63
PO0171960RC629,2016-08-05,43.45
PO0171960RC629,2016-09-29,44.01
PO0171960RC629,2016-10-27,42.79
PO0171960RC629,2016-11-11,42.73
PO0171960RC629,2016-12-22,42.55
PO0171960RC629,2017-01-20,41.86
PO0171960RC629,2017-02-22,42.03
PO0171960RC629,2017-03-24,42.2
PO0171960RC629,2017-04-11,41.77
PO0171960RC629,2017-05-22,41.63
PO0171960RC629,2017-06-30,40.43
PO0171960RC629,2017-07-26,40.54
PO0171960RC629,2017-08-11,40.11
PO0171960RC629,2017-09-28,40.43
PO0200700R0002,2012-02-09,55.65
PO0200700R0002,2012-03-01,55.6
PO0200700R0002,2012-04-19,55.45
PO0200700R0002,2012-05-08,55.35
PO0200700R0002,2012-06-14,55.57
PO0200700R0002,2012-07-05,55.55
PO0200700R0002,2012-08-16,55.46
PO0200700R0002,2012-09-13,55.47
PO0200700R0002,2012-10-01,55.44
PO0200700R0002,2012-11-09,55.67
PO0200700R0002,2012-12-03,55.86
PO0200700R0002,2013-01-08,56.05
PO0200700R0002,2013-02-06,56.02
PO0200700R0002,2013-03-25,55.93
PO0200700R0002,2013-04-14,55.95
PO0200700R0002,2013-05-15,56.45
PO0200700R0002,2013-06-09,56.05
PO0200700R0002,2013-07-23,56.4
PO0200700R0002,2013-08-09,56.35
PO0200700R0002,2013-09-24,56.19
PO0200700R0002,2013-10-07,56.25
PO0200700R0002,2013-11-19,55.85
PO0200700R0002,2013-12-09,56.05
PO0200700R0002,2014-01-07,56.26
PO0200700R0002,2014-02-19,56.18
PO0200700R0002,2014-03-27,56.43
PO0200700R0002,2014-04-03,56.55
PO0200700R0002,2014-05-23,56.24
PO0200700R0002,2014-06-16,56.14
PO0200700R0002,2014-07-15,56.05
PO0200700R0002,2014-08-19,56.25
PO0200700R0002,2014-09-24,56.54
PO0200700R0002,2014-10-10,56.25
PO0200700R0002,2014-11-10,56.45
PO0200700R0002,2014-12-16,56.15
PO0200700R0002,2015-01-28,56.08
PO0200700R0002,2015-02-19,56.15
PO0200700R0002,2015-03-09,56.45
PO0200700R0002,2015-04-16,56.19
PO0200700R0002,2015-05-12,56.04
PO0200700R0002,2015-06-25,56.17
PO0200700R0002,2015-07-21,56.01
PO0200700R0002,2015-08-25,55.88
PO0200700R0002,2015-09-24,55.95
PO0200700R0002,2015-10-26,55.77
PO0200700R0002,2015-11-24,55.69
PO0200700R0002,2015-12-14,55.68
PO0200700R0002,2016-01-25,55.42
PO0200700R0002,2016-02-25,55.55
PO0200700R0002,2016-03-22,55.47
PO0200700R0002,2016-04-22,55.56
PO0200700R0002,2016-05-17,55.78
PO0200700R0002,2016-06-21,56.16
PO0200700R0002,2016-07-18,56.3
PO0200700R0002,2016-08-22,56.1
PO0200700R0002,2016-09-27,55.92
PO0200700R0002,2016-10-31,55.82
PO0200700R0002,2016-11-22,55.61
PO0200700R0002,2016-12-14,55.68
PO0200700R0002,2017-01-31,55.4
PO0200700R0002,2017-02-14,55.51
PO0200700R0002,2017-03-31,55.3
PO0200700R0002,2017-04-11,55.34
PO0200700R0002,2017-05-03,55.43
PO0200700R0002,2017-06-12,55.66
PO0200700R0002,2017-07-24,55.5
PO0200700R0002,2017-08-01,55.62525
PO0200700R0002,2017-09-01,55.65655000000001
PO0200700R0002,2017-10-01,55.48444354838707
PO0200700R0002,2017-11-01,55.37912552301256
PO0200700R0002,2017-12-01,55.40289516129034
PO0200700R0002,2018-01-01,55.36454435483875
PO0200700R0002,2018-02-01,55.24549999999996
PO0200700R0002,2018-03-01,55.3398951612903
PO0200700R0002,2018-04-01,55.27450416666664
PO0200700R0002,2018-05-01,55.31194758064521
PO0200700R0002,2018-06-01,55.62228333333335
PO0200700R0002,2018-07-01,55.818673629242745
PO0200700R0002,2018-08-01,55.863010752688176
PO0200700R0002,2018-09-01,55.8755180180181
PO0200700R0002,2018-12-14,55.68
PO0200700R0002,2019-01-23,55.43
PO0200700R0002,2019-02-01,55.46277087033741
PO0200700R0002,2019-03-01,55.27038978494631
PO0200700R0002,2019-04-01,55.27806944444472
PO0200700R0002,2019-05-01,55.26759408602136
PO0200700R0002,2019-06-01,55.401347222222086
PO0200700R0002,2019-07-01,55.59166666666686
PO0200700R0002,2019-08-01,55.62879032258082
PO0200700R0002,2019-09-01,55.6859861111114
PO0200700R0002,2019-10-01,55.57809139784923
PO0200700R0002,2019-11-01,55.98175000000004
PO0200700R0002,2019-12-01,56.16747311827978
PO0200700R0002,2020-01-01,56.04395161290319
PO0200700R0002,2020-02-01,55.84175287356321
PO0200700R0002,2020-03-01,55.74899193548378
PO0200700R0002,2020-04-01,55.82843055555551
PO0200700R0002,2020-05-01,55.80782258064514
PO0200700R0002,2020-06-01,55.86954166666683
PO0200700R0002,2020-07-01,55.94415322580674
PO0200700R0002,2020-08-01,55.97555107526907
PO0200700R0002,2020-09-01,55.85866666666688
PO0200700R0002,2020-10-01,56.09678763440861
PO0200700R0002,2020-11-01,56.017875000000025
PO0200700R0002,2020-12-01,56.36864247311836
PO0200700R0002,2021-01-01,56.506844349680186
PO018032NR0001,2010-08-18,67.428
PO018032NR0001,2010-10-28,65.628
PO018032NR0001,2010-11-30,66.928
PO018032NR0001,2011-04-27,65.328
PO018032NR0001,2011-11-14,65.178
PO018032NR0001,2012-03-06,64.898
PO018032NR0001,2012-05-18,65.028
PO018032NR0001,2012-11-30,63.628
PO018032NR0001,2013-02-18,64.428
PO018032NR0001,2013-05-21,65.228
PO018032NR0001,2013-08-30,64.928
PO018032NR0001,2013-10-30,64.928
PO018032NR0001,2014-02-26,67.428
PO018032NR0001,2014-04-29,65.328
PO018032NR0001,2014-08-27,66.528
PO018032NR0001,2014-10-29,65.318
PO018032NR0001,2015-02-27,67.528
PO018032NR0001,2015-05-04,66.968
PO018032NR0001,2015-07-29,65.898
PO018032NR0001,2015-11-09,65.228
PO018032NR0001,2016-03-01,65.028
PO018032NR0001,2016-04-18,65.228
PO018032NR0001,2016-05-05,65.128
PO018032NR0001,2016-06-22,64.898
PO018032NR0001,2016-07-21,64.518
PO018032NR0001,2016-08-10,64.328
PO018032NR0001,2016-09-15,64.148
PO018032NR0001,2016-10-13,63.978
PO018032NR0001,2016-11-03,63.988
PO018032NR0001,2016-12-20,63.978
PO018032NR0001,2017-01-31,63.908
PO018032NR0001,2017-02-23,63.968
PO018032NR0001,2017-03-23,63.868
PO018032NR0001,2017-04-13,63.848
PO018032NR0001,2017-05-04,63.828
PO018032NR0001,2017-06-29,63.648
PO018032NR0001,2017-07-27,63.428
PO018032NR0001,2017-08-17,63.108
PO018032NR0001,2017-09-27,63.198
PO018032NR0001,2017-10-18,63.208
PO018032NR0001,2017-11-07,63.168
PO018032NR0001,2017-12-20,63.028
PO018032NR0001,2018-01-31,63.078
PO018032NR0001,2018-02-20,63.088
PO018032NR0001,2018-03-23,63.188
PO018032NR0001,2018-05-08,63.178
PO018032NR0001,2018-07-05,63.038
PO018032NR0001,2018-08-23,63.028
PO018032NR0001,2018-10-04,62.878
PO018032NR0001,2018-12-05,62.898
PO018032NR0001,2019-01-23,63.078
PO018032NR0001,2019-02-19,62.958
PO018032NR0001,2019-03-26,62.928
PO018032NR0001,2019-05-09,62.948
PO018032NR0001,2019-07-25,62.778
PO018032NR0001,2019-08-28,62.638
PO018032NR0001,2019-10-03,62.588
PO018032NR0001,2019-12-19,63.548
PO018032NR0001,2020-06-23,64.158
PO018032NR0001,2020-07-16,64.048
PO018032NR0001,2020-08-25,63.758
PO018032NR0001,2020-11-03,64.148
PO018032NR0001,2020-12-22,63.928
PO018047NR0001,2008-01-21,66.389
PO018047NR0001,2008-02-18,66.429
PO018047NR0001,2008-03-17,66.459
PO018047NR0001,2008-04-21,66.489
PO018047NR0001,2008-05-05,66.529
PO018047NR0001,2008-06-20,66.669
PO018047NR0001,2008-07-14,66.779
PO018047NR0001,2008-08-22,66.739
PO018047NR0001,2008-09-20,66.709
PO018047NR0001,2008-10-20,66.669
PO018047NR0001,2009-01-19,67.669
PO018047NR0001,2009-02-20,67.869
PO018047NR0001,2009-10-28,68.139
PO018047NR0001,2010-02-15,68.939
PO018047NR0001,2010-05-10,70.689
PO018047NR0001,2010-08-23,69.489
PO018047NR0001,2010-11-16,70.189
PO018047NR0001,2011-01-03,71.389
PO018047NR0001,2011-03-21,71.989
PO018047NR0001,2011-09-30,71.189
PO018047NR0001,2011-10-01,71.289
PO018047NR0001,2011-11-15,70.189
PO018047NR0001,2012-03-26,70.689
PO018047NR0001,2012-05-18,70.789
PO018047NR0001,2012-08-21,69.789
PO018047NR0001,2012-11-12,68.489
PO018047NR0001,2013-02-18,68.989
PO018047NR0001,2013-08-20,70.239
PO018047NR0001,2013-10-30,69.989
PO018047NR0001,2014-02-26,70.789
PO018047NR0001,2014-08-27,72.189
PO018047NR0001,2014-10-29,71.189
PO018047NR0001,2015-02-27,73.189
PO018047NR0001,2015-06-04,71.689
PO018047NR0001,2015-07-29,72.289
PO018047NR0001,2015-11-10,70.289
PO018047NR0001,2016-02-08,70.089
PO018047NR0001,2016-03-04,70.149
PO018047NR0001,2016-04-05,70.249
PO018047NR0001,2016-05-09,70.029
PO018047NR0001,2016-06-01,70.099
PO018047NR0001,2016-07-05,69.739
PO018047NR0001,2016-08-02,69.349
PO018047NR0001,2016-09-06,69.139
PO018047NR0001,2016-10-04,68.949
PO018047NR0001,2016-11-03,68.839
PO018047NR0001,2016-12-06,68.809
PO018047NR0001,2017-01-04,68.799
PO018047NR0001,2017-02-01,68.709
PO018047NR0001,2017-03-01,68.789
PO018047NR0001,2017-04-04,68.689
PO018047NR0001,2017-05-04,68.659
PO018047NR0001,2017-06-01,68.659
PO018047NR0001,2017-07-04,68.309
PO018047NR0001,2017-08-01,68.009
PO018047NR0001,2017-09-06,67.839
PO018047NR0001,2017-10-03,67.699
PO018047NR0001,2017-11-08,67.559
PO018047NR0001,2017-12-05,67.639
PO018047NR0001,2018-01-09,67.379
PO018047NR0001,2018-02-01,67.659
PO018047NR0001,2018-03-01,67.409
PO018047NR0001,2018-04-01,67.569
PO018047NR0001,2018-05-03,67.819
PO018047NR0001,2018-06-01,67.999
PO018047NR0001,2018-07-05,67.839
PO018047NR0001,2018-08-01,67.969
PO018047NR0001,2018-09-04,67.869
PO018047NR0001,2018-10-04,67.809
PO018047NR0001,2018-11-01,67.719
PO018047NR0001,2018-12-04,67.819
PO018047NR0001,2019-01-02,67.809
PO018047NR0001,2019-02-01,67.799
PO018047NR0001,2019-03-05,67.959
PO018047NR0001,2019-04-02,67.919
PO018047NR0001,2019-05-09,67.879
PO018047NR0001,2019-06-04,68.149
PO018047NR0001,2019-07-03,67.749
PO018047NR0001,2019-08-22,67.549
PO018047NR0001,2019-09-03,67.489
PO018047NR0001,2019-10-03,67.439
PO018047NR0001,2019-11-05,67.649
PO018047NR0001,2019-12-04,68.539
PO018047NR0001,2020-01-08,69.179
PO018047NR0001,2020-03-11,69.849
PO018047NR0001,2020-04-04,69.879
PO018047NR0001,2020-05-06,69.739
PO018047NR0001,2020-06-03,69.669
PO018047NR0001,2020-07-01,69.379
PO018047NR0001,2020-08-04,69.309
PO018047NR0001,2020-09-01,69.089
PO018047NR0001,2020-10-05,68.839
PO018047NR0001,2020-11-03,68.839
PO018047NR0001,2020-12-03,68.799
PO018047NR0001,2021-01-04,70.029
PO018047NR0001,2021-02-03,70.449
PO018047NR0001,2021-03-04,70.539
PO018047NR0001,2021-04-01,70.489
PO0180490U0003,2008-01-25,104.989
PO0180490U0003,2008-02-20,104.029
PO0180490U0003,2008-03-17,104.369
PO0180490U0003,2008-04-23,104.559
PO0180490U0003,2008-05-20,101.809
PO0180490U0003,2008-06-26,105.259
PO0180490U0003,2008-07-21,103.799
PO0180490U0003,2008-08-29,101.859
PO0180490U0003,2008-09-22,102.149
PO0180490U0003,2008-10-20,101.809
PO0180490U0003,2008-11-25,104.369
PO0180490U0003,2008-12-19,104.829
PO0180490U0003,2009-01-22,104.809
PO0180490U0003,2009-02-17,104.729
PO0180490U0003,2009-03-18,104.579
PO0180490U0003,2009-05-22,104.109
PO0180490U0003,2009-06-23,104.479
PO0180490U0003,2009-07-15,103.629
PO0180490U0003,2009-08-18,101.979
PO0180490U0003,2009-09-15,101.709
PO0180490U0003,2009-10-20,101.809
PO0180490U0003,2009-11-24,104.409
PO0180490U0003,2009-12-21,101.909
PO0180490U0003,2010-01-28,104.829
PO0180490U0003,2010-02-25,104.889
PO0180490U0003,2010-04-12,104.309
PO0180490U0003,2010-05-24,104.889
PO0180490U0003,2010-06-22,104.679
PO0180490U0003,2010-07-15,104.439
PO0180490U0003,2010-08-06,104.009
PO0180490U0003,2010-09-17,103.009
PO0180490U0003,2010-10-12,102.709
PO0180490U0003,2010-11-09,104.879
PO0180490U0003,2010-12-27,105.199
PO0180490U0003,2011-01-12,104.819
PO0180490U0003,2011-02-02,104.589
PO0180490U0003,2011-03-11,104.679
PO0180490U0003,2011-04-05,104.759
PO0180490U0003,2011-05-24,104.459
PO0180490U0003,2011-06-15,104.969
PO0180490U0003,2011-07-11,104.429
PO0180490U0003,2011-08-02,104.179
PO0180490U0003,2011-09-16,102.339
PO0180490U0003,2011-10-12,101.729
PO0180490U0003,2011-11-24,103.219
PO0180490U0003,2011-12-16,104.459
PO0180490U0003,2012-01-12,103.979
PO0180490U0003,2012-02-29,104.539
PO0180490U0003,2012-03-16,104.589
PO0180490U0003,2012-04-20,104.459
PO0180490U0003,2012-05-09,104.559
PO0180490U0003,2012-06-19,104.119
PO0180490U0003,2012-07-19,104.319
PO0180490U0003,2012-08-28,101.659
PO0180490U0003,2012-09-25,101.879
PO0180490U0003,2012-10-19,101.809
PO0180490U0003,2012-11-23,104.759
PO0180490U0003,2012-12-12,104.879
PO0180490U0003,2013-01-29,104.689
PO0180490U0003,2013-02-25,104.959
PO0180490U0003,2013-03-26,105.259
PO0180490U0003,2013-04-24,105.309
PO0180490U0003,2013-05-28,105.019
PO0180490U0003,2013-06-14,104.809
PO0180490U0003,2013-07-11,104.609
PO0180490U0003,2013-08-20,103.399
PO0180490U0003,2013-09-18,102.909
PO0180490U0003,2013-10-16,104.049
PO0180490U0003,2013-11-21,104.579
PO0180490U0003,2013-12-18,104.499
PO0180490U0003,2014-01-29,104.719
PO0180490U0003,2014-02-24,104.989
PO0180490U0003,2014-03-26,104.779
PO0180490U0003,2014-04-14,104.649
PO0180490U0003,2014-05-26,104.659
PO0180490U0003,2014-06-16,104.539
PO0180490U0003,2014-07-16,104.199
PO0180490U0003,2014-08-26,103.679
PO0180490U0003,2014-09-15,103.439
PO0180490U0003,2014-10-20,104.059
PO0180490U0003,2014-11-24,104.859
PO0180490U0003,2014-12-16,105.039
PO0180490U0003,2015-01-22,104.689
PO0180490U0003,2015-02-12,104.969
PO0180490U0003,2015-03-12,104.849
PO0180490U0003,2015-04-08,104.819
PO0180490U0003,2015-05-21,104.389
PO0180490U0003,2015-06-24,104.329
PO0180490U0003,2015-07-21,103.759
PO0180490U0003,2015-08-20,102.619
PO0180490U0003,2015-09-14,102.189
PO0180490U0003,2015-10-08,101.689
PO0180490U0003,2015-11-23,101.719
PO0180490U0003,2015-12-02,102.569
PO0180490U0003,2016-01-26,103.769
PO0180490U0003,2016-02-24,104.489
PO0180490U0003,2016-03-30,104.619
PO0180490U0003,2016-04-26,104.569
PO0180490U0003,2016-05-01,104.549
PO0180490U0003,2016-06-29,104.259
PO0180490U0003,2016-07-20,103.209
PO0180490U0003,2016-08-24,101.529
PO0180490U0003,2016-09-23,101.559
PO0180490U0003,2016-10-25,101.589
PO0180490U0003,2016-11-17,103.649
PO0180490U0003,2016-12-15,104.209
PO0180490U0003,2017-01-23,104.259
PO0180490U0003,2017-02-21,104.139
PO0180490U0003,2017-03-23,103.819
PO0180490U0003,2017-04-21,103.769
PO0180490U0003,2017-05-22,104.629
PO0180490U0003,2017-06-28,103.059
PO0180490U0003,2017-07-25,101.519
PO0180490U0003,2017-08-28,101.349
PO0180490U0003,2017-09-25,101.359
PO0180490U0003,2017-10-23,101.429
PO0180490U0003,2017-11-21,101.529
PO0180490U0003,2017-12-20,101.509
PO0180490U0003,2018-01-23,101.579
PO0180490U0003,2018-02-26,104.659
PO0180490U0003,2018-03-26,104.719
PO0180490U0003,2018-04-23,104.709
PO0180490U0003,2018-05-22,104.579
PO0180490U0003,2018-07-18,102.929
PO0180490U0003,2018-08-27,101.549
PO0180490U0003,2018-09-24,102.509
PO0180490U0003,2018-10-30,101.679
PO0180490U0003,2018-12-20,101.829
PO0180490U0003,2019-01-28,103.449
PO0180490U0003,2019-02-28,104.259
PO0180490U0003,2019-03-21,103.989
PO0180490U0003,2019-04-19,103.919
PO0180490U0003,2019-05-21,103.959
PO0180490U0003,2019-10-29,101.829
PO0181150U0006,2009-01-22,60.617
PO0181150U0006,2009-02-23,61.497
PO0181150U0006,2009-03-25,61.607
PO0181150U0006,2009-07-21,61.427
PO0181150U0006,2009-08-26,61.247
PO0181150U0006,2009-09-23,61.157
PO0181150U0006,2009-10-21,61.087
PO0181150U0006,2009-11-20,61.237
PO0181150U0006,2009-12-28,61.987
PO0181150U0006,2011-01-19,64.287
PO0181150U0006,2011-02-14,63.887
PO0181150U0006,2011-03-14,63.387
PO0181150U0006,2011-04-11,64.157
PO0181150U0006,2011-05-10,63.407
PO0181150U0006,2011-06-20,62.747
PO0181150U0006,2011-10-27,61.637
PO0181150U0006,2012-04-11,63.587
PO0181150U0006,2012-05-07,61.987
PO0181150U0006,2012-06-11,61.837
PO0181150U0006,2012-07-05,61.587
PO0181150U0006,2012-08-07,61.237
PO0181150U0006,2012-09-10,61.087
PO0181150U0006,2012-10-29,60.987
PO0181150U0006,2012-11-26,58.257
PO0181150U0006,2012-12-19,61.387
PO0181150U0006,2013-01-14,61.387
PO0181150U0006,2013-02-04,61.887
PO0181150U0006,2013-03-13,62.737
PO0181150U0006,2013-04-24,64.287
PO0181150U0006,2013-05-09,64.387
PO0181150U0006,2013-06-10,63.837
PO0181150U0006,2013-07-15,59.707
PO0181150U0006,2013-08-20,63.907
PO0181150U0006,2013-09-18,61.787
PO0181150U0006,2013-10-17,61.737
PO0181150U0006,2013-11-11,61.637
PO0181150U0006,2013-12-02,61.587
PO0181150U0006,2014-01-15,62.287
PO0181150U0006,2014-02-04,63.887
PO0181150U0006,2014-03-05,63.787
PO0181150U0006,2014-04-01,64.687
PO0181150U0006,2014-05-29,64.387
PO0181150U0006,2014-06-11,60.987
PO0181150U0006,2014-07-08,63.007
PO0181150U0006,2014-08-04,62.757
PO0181150U0006,2014-09-08,62.377
PO0181150U0006,2014-10-06,62.137
PO0181150U0006,2014-11-20,63.757
PO0181150U0006,2014-12-11,64.287
PO0181150U0006,2015-01-27,63.547
PO0181150U0006,2015-02-20,64.217
PO0181150U0006,2015-03-23,64.087
PO0181150U0006,2015-04-22,63.647
PO0181150U0006,2015-05-28,63.087
PO0181150U0006,2015-06-29,62.617
PO0181150U0006,2015-07-20,62.177
PO0181150U0006,2015-08-20,61.887
PO0181150U0006,2015-09-21,61.707
PO0181150U0006,2015-10-20,61.647
PO0181150U0006,2015-11-26,61.587
PO0181150U0006,2015-12-14,61.517
PO0181150U0006,2016-01-26,61.377
PO0181150U0006,2016-02-17,61.517
PO0181150U0006,2016-03-22,62.077
PO0181150U0006,2016-04-15,61.847
PO0181150U0006,2016-05-25,61.667
PO0181150U0006,2016-06-22,61.547
PO0181150U0006,2016-07-21,61.287
PO0181150U0006,2016-08-10,61.107
PO0181150U0006,2016-10-13,60.857
PO0181150U0006,2016-11-24,60.867
PO0181150U0006,2016-12-20,60.917
PO0181150U0006,2017-01-31,60.847
PO0181150U0006,2017-02-23,60.887
PO0181150U0006,2017-03-23,60.837
PO0181150U0006,2017-04-13,60.827
PO0181150U0006,2017-05-25,60.827
PO0181150U0006,2017-06-29,60.667
PO0181150U0006,2017-07-27,60.527
PO0181150U0006,2017-08-17,60.417
PO0181150U0006,2017-09-27,60.207
PO0181150U0006,2017-10-18,60.187
PO0181150U0006,2017-11-20,60.197
