CODICE,CODICE_SIF,CODICE_FOG,MACROAREE,PROVINCIA,COMUNE,CODICEWISE,RETE,QUANTI_ESECUTORE,STATO,DATA_INIZIO,ALTRO_CODICE,SOSTITUITO_DA,SOSTITUISCE,X_GB,Y_GB,X_WGS84,Y_WGS84,ORIGINE_COORDINATE,QUOTA_MISU,QUOTA_PC_SLM,H_BP,PROFONDITA,FILTRI_N,FILTRI_TOP,FILTRI_BOTTOM,USO,TIPO,GWB_2015,Codice WISE Corpo idrico,Nome Corpo Idrico,SONDA AUTOMATICA,NOTE,ORIGINE,lat,lon,ALTRI CODICI,z_PTUA2003,z_CAP,z_Idroscalo2005,z_Milano1950,z_OLONA,STRAT,FALDA,FLT1_DA,FLT1_A,FLT2_DA,FLT2_A
PO012136NU0001,,,1.0,VA,VENEGONO INFERIORE,IT03GWBISSAPTA_PO012136NU0001,3.0,,M,,,,PO012136NUZ001,1492370.0,5064980.0,492344.0,5064960.0,2.0,324.0,324.0,,109.0,1.0,81.0,105.0,POTABILE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,via Sordelli 1-via Sordelli 1,PTUA2022-PTUA2003-OLONA,45.738154144642444,8.901589724149611,PO1213600100T0-PO012136NU0001,323.5,,,,323.5,X,MISTA,,,,
PO012136NUZ001,,,1.0,VA,VENEGONO INFERIORE,IT03GWBISSAPTA_PO012136NUZ001,1.0,1,N,2005-08-01,,PO012136NU0001,,1493256.0,5064410.0,493230.0,5064390.0,1.0,315.709,316.009,-0.3,67.0,2.0,28.0,55.0,ALTRO MONITORAGGIO,PIEZOMETRO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.73303295747794,8.912986328360603,,,,,,,,,,,,
CAP-0151750003,0151750003,,,MI,PIOLTELLO                                                                                                                                                                                                                                                     ,,,,,,,,,,,525254.740105599,5036562.589968897,,113.76,,,,,,,,,,IT03GWBISSAPTA,,,,CAP,45.482135452607004,9.32315107283557,,,113.76,,,,,,,,,
CAP-0151750289,0151750289,,,MI,PIOLTELLO                                                                                                                                                                                                                                                     ,,,,,,,,,,,524996.8078820193,5036104.996545999,,113.01,,,,,,,,,,IT03GWBISSAPTA,,,FEM Limito,CAP-Idroscalo2005,45.47802593101056,9.319827407973612,,,113.01,113.14,,,,,,,,
CAP-0152050004,0152050004,,,MI,SEGRATE                                                                                                                                                                                                                                                       ,,,,,,,,,,,523904.18632479507,5035430.230752269,,111.25,,,,,,,,,,IT03GWBISSAPTA,,,,CAP,45.47199061866674,9.305814962271398,,,111.25,,,,,,,,,
CAP-0152050138,0152050138,,,MI,SEGRATE                                                                                                                                                                                                                                                       ,,,,,,,,,,,523036.11019978503,5035074.31086532,,111.21,,,,,,,,,,IT03GWBISSAPTA,,,Idroscalo,CAP,45.46881615345246,9.294692803220963,,,111.21,,,,,,,,,
CAP-0152050140,0152050140,,,MI,SEGRATE                                                                                                                                                                                                                                                       ,,,,,,,,,,,523026.84939258854,5035070.007908097,,111.21,,,,,,,,,,IT03GWBISSAPTA,,,Idroscalo,CAP-Idroscalo2005,45.46877772782451,9.294574132822106,,,111.21,110.72,,,,,,,,
CAP-0151910009,0151910009,,,MI,SAN COLOMBANO AL LAMBRO                                                                                                                                                                                                                                       ,,,,,,,,,,,539936.6705359794,5001275.717460201,,66.78,,,,,,,,,,IT03GWBISSMPTLS,,,,CAP,45.16383026923928,9.508162443482277,,,66.78,,,,,,,,,
CAP-0150500002,0150500002,,,MI,CARPIANO                                                                                                                                                                                                                                                      ,,,,,,,,,,,521192.53896247916,5020684.327313403,,88.49,,,,,,,,,,IT03GWBISSMPTLS,,,delle Arti,CAP,45.33934763316285,9.270490091474075,,,88.49,,,,,,,,,
CAP-0151150001,0151150001,,,MI,LACCHIARELLA                                                                                                                                                                                                                                                  ,,,,,,,,,,,510721.0196967169,5019026.431030868,,95.22,,,,,,,,,,IT03GWBISSMPTLS,,,Via Trento,CAP,45.32466260180984,9.136801927843448,,,95.22,,,,,,,,,
CAP-0152020001,0152020001,,,MI,SAN ZENONE AL LAMBRO                                                                                                                                                                                                                                          ,,,,,,,,,,,528021.6508386207,5019031.160016311,,82.63,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.32422742753925,9.35755803278256,,,82.63,,,,,,,,,
CAP-0152020002,0152020002,,,MI,SAN ZENONE AL LAMBRO                                                                                                                                                                                                                                          ,,,,,,,,,,,528008.4800375291,5019043.149734716,,83.09,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.32433587583473,9.357390654407672,,,83.09,,,,,,,,,
CAP-0150150005,0150150005,,,MI,BASIGLIO                                                                                                                                                                                                                                                      ,,,,,,,,,,,512090.0752990085,5023710.911131381,,102.23,,,,,,,,,,IT03GWBISSMPTLN,,,Vivaldi,CAP,45.36680697407395,9.154385811888776,,,102.23,,,,,,,,,
CAP-0151250001,0151250001,,,MI,LOCATE DI TRIULZI                                                                                                                                                                                                                                             ,,,,,,,,,,,517386.86661158653,5022662.551040866,,94.84,,,,,,,,,,IT03GWBISSMPTLN,,,Piazza Gramsci,CAP,45.3572589360192,9.22198654825487,,,94.84,,,,,,,,,
CAP-0151250004,0151250004,,,MI,LOCATE DI TRIULZI                                                                                                                                                                                                                                             ,,,,,,,,,,,517823.85201706213,5022264.13739753,,94.99,,,,,,,,,,IT03GWBISSMPTLN,,,Via Nenni,CAP,45.35366171856356,9.227551335567595,,,94.99,,,,,,,,,
CAP-0151400003,0151400003,,,MI,MELEGNANO                                                                                                                                                                                                                                                     ,,,,,,,,,,,525270.8562340838,5023251.240747944,,92.47,,,,,,,,,,IT03GWBISSMPTLN,,,,CAP,45.3623178772896,9.32267402649577,,,92.47,,,,,,,,,
CAP-0151590002,0151590002,,,MI,OPERA                                                                                                                                                                                                                                                         ,,,,,,,,,,,516449.0137381384,5024963.432614381,,98.41,,,,,,,,,,IT03GWBISSMPTLN,,,,CAP,45.377992469622264,9.210089263316242,,,98.41,,,,,,,,,
CAP-0151590004,0151590004,,,MI,OPERA                                                                                                                                                                                                                                                         ,,,,,,,,,,,516883.68513344356,5026977.433336375,,103.52,,,,,,,,,,IT03GWBISSMPTLN,,,Mirasole,CAP,45.39611064861643,9.215709851972777,,,103.52,,,,,,,,,
CAP-0151890001,0151890001,,,MI,ROZZANO                                                                                                                                                                                                                                                       ,,,,,,,,,,,511414.88476084196,5024740.265846566,,101.91,,,,,,,,,,IT03GWBISSMPTLN,,,,CAP,45.37608384326454,9.145787708659222,,,101.91,,,,,,,,,
CAP-0151920002,0151920002,,,MI,SAN DONATO MILANESE                                                                                                                                                                                                                                           ,,,,,,,,,,,520298.9500894893,5029506.28974576,,101.61,,,,,,,,,,IT03GWBISSMPTLN,,,,CAP,45.41878262816055,9.259447836899156,,,101.61,,,,,,,,,
CAP-0151920005,0151920005,,,MI,SAN DONATO MILANESE                                                                                                                                                                                                                                           ,,,,,,,,,,,520810.55155489093,5030675.67376439,,103.18,,,,,,,,,,IT03GWBISSMPTLN,,,Via A.Moro,CAP-Idroscalo2005,45.42929339976221,9.266036154487441,,,103.18,103.51,,,,,,,,
CAP-0151920023,0151920023,,,MI,SAN DONATO MILANESE                                                                                                                                                                                                                                           ,,,,,,,,,,,519806.9330744676,5029580.098299815,,102.63,,,,,,,,,,IT03GWBISSMPTLN,,,,CAP,45.41946110268326,9.253162230259981,,,102.63,,,,,,,,,
CAP-0151920024,0151920024,,,MI,SAN DONATO MILANESE                                                                                                                                                                                                                                           ,,,,,,,,,,,520361.919405224,5030345.086146387,,103.35,,,,,,,,,,IT03GWBISSMPTLN,,,,CAP,45.42633094224568,9.26028735272433,,,103.35,,,,,,,,,
CAP-0151950005,0151950005,,,MI,SAN GIULIANO MILANESE                                                                                                                                                                                                                                         ,,,,,,,,,,,522038.9018134639,5026965.15704984,,96.74,,,,,,,,,,IT03GWBISSMPTLN,,,,CAP,45.39585677409619,9.281572833140935,,,96.74,,,,,,,,,
CAP-0151950006,0151950006,,,MI,SAN GIULIANO MILANESE                                                                                                                                                                                                                                         ,,,,,,,,,,,523598.8752771868,5026262.176841951,,94.44,,,,,,,,,,IT03GWBISSMPTLN,,,,CAP,45.38947825262076,9.301469412768265,,,94.44,,,,,,,,,
CAP-0151950007,0151950007,,,MI,SAN GIULIANO MILANESE                                                                                                                                                                                                                                         ,,,,,,,,,,,519334.68959453,5026796.061981088,,100.01,,,,,,,,,,IT03GWBISSMPTLN,,,,CAP,45.39441465572918,9.247017062941808,,,100.01,,,,,,,,,
CAP-0151950012,0151950012,,,MI,SAN GIULIANO MILANESE                                                                                                                                                                                                                                         ,,,,,,,,,,,520768.04594156716,5027415.3072424885,,98.68,,,,,,,,,,IT03GWBISSMPTLN,,,Via Liberazione,CAP,45.39994753742623,9.265355303040508,,,98.68,,,,,,,,,
CAP-0151950015,0151950015,,,MI,SAN GIULIANO MILANESE                                                                                                                                                                                                                                         ,,,,,,,,,,,523842.79992397566,5025480.823634571,,93.46,,,,,,,,,,IT03GWBISSMPTLN,,,Via Tolstoy,CAP,45.382436878105935,9.304547674081688,,,93.46,,,,,,,,,
CAP-0152470001,0152470001,,,MI,ZIBIDO SAN GIACOMO                                                                                                                                                                                                                                            ,,,,,,,,,,,508808.31067835743,5023858.26265676,,103.48,,,,,,,,,,IT03GWBISSMPTLN,,,,CAP,45.36818228892857,9.11248161054941,,,103.48,,,,,,,,,
CAP-0152220001,0152220001,,,MI,TRIBIANO                                                                                                                                                                                                                                                      ,,,,,,,,,,,528797.7700656902,5027948.166605384,,94.58,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.40445944148314,9.367981157970549,,,94.58,,,,,,,,,
CAP-0152230001,0152230001,,,MI,TRIBIANO                                                                                                                                                                                                                                                      ,,,,,,,,,,,528797.7700656902,5027948.166605384,,94.58,,,,,,,,,,IT03GWBISSMPLAN,,,Puccini,CAP,45.40445944148314,9.367981157970549,,,94.58,,,,,,,,,
CAP-0151220001,0151220001,,,MI,LISCATE                                                                                                                                                                                                                                                       ,,,,,,,,,,,531919.9819920035,5036624.75054607,,112.44,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.482421849032406,9.408439332294137,,,112.44,,,,,,,,,
CAP-0151390001,0151390001,,,MI,MEDIGLIA                                                                                                                                                                                                                                                      ,,,,,,,,,,,526586.4905159579,5028743.890352231,,96.34,,,,,,,,,,IT03GWBISSMPLAN,,,Via Stephenson,CAP,45.41170938227866,9.33976863677927,,,96.34,,,,,,,,,
CAP-01080310001,01080310001,,,MI,MEDIGLIA                                                                                                                                                                                                                                                      ,,,,,,,,,,,526586.4905159579,5028743.890352231,,96.34,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.41170938227866,9.33976863677927,,,96.34,,,,,,,,,
CAP-0151670001,0151670001,,,MI,PANTIGLIATE                                                                                                                                                                                                                                                   ,,,,,,,,,,,527780.7423593218,5032011.055545497,,102.37,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.44107097634637,9.355214981541996,,,102.37,,,,,,,,,
CAP-0151710001,0151710001,,,MI,PESCHIERA BORROMEO                                                                                                                                                                                                                                            ,,,,,,,,,,,524563.621657495,5031160.180237381,,100.3,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.43353267644249,9.31403784731998,,,100.3,,,,,,,,,
CAP-0151710024,0151710024,,,MI,PESCHIERA BORROMEO                                                                                                                                                                                                                                            ,,,,,,,,,,,523266.73362634255,5029845.374697794,,96.75,,,,,,,,,,IT03GWBISSMPLAN,,,Depuratore,CAP,45.42174232285351,9.297395636962406,,,96.75,,,,,,,,,
CAP-0151710197,0151710197,,,MI,PESCHIERA BORROMEO                                                                                                                                                                                                                                            ,,,,,,,,,,,522917.87265375775,5029980.103696898,,98.53,,,,,,,,,,IT03GWBISSMPLAN,,,FEM Mezzate,CAP,45.422966560279676,9.292942823019516,,,98.53,,,,,,,,,
CAP-0151850001,0151850001,,,MI,RODANO                                                                                                                                                                                                                                                        ,,,,,,,,,,,528044.0599491434,5035478.740077,,110.41,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.472273180825454,9.358779675790284,,,110.41,,,,,,,,,
CAP-0151850004,0151850004,,,MI,RODANO                                                                                                                                                                                                                                                        ,,,,,,,,,,,528115.1505007466,5035504.199891653,,110.26,,,,,,,,,,IT03GWBISSMPLAN,,,via S.Pellico,CAP,45.472499484442785,9.359690607408906,,,110.26,,,,,,,,,
CAP-0152100001,0152100001,,,MI,SETTALA                                                                                                                                                                                                                                                       ,,,,,,,,,,,529815.4332975318,5035287.336070785,,109.11,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.4704769308735,9.381429502291873,,,109.11,,,,,,,,,
CAP-0980130001,0980130001,,,LO,CASTELNUOVO BOCCA D'ADDA                                                                                                                                                                                                                                      ,,,,,,,,,,,568173.1611725632,4995430.945148125,,45.24,,,,,,,,,,IT03GWBISSBPPO,,,via Cairoli serb.,CAP,45.1090597614086,9.866619413229678,,,45.24,,,,,,,,,
CAP-0980290001,0980290001,,,LO,GUARDAMIGLIO                                                                                                                                                                                                                                                  ,,,,,,,,,,,553566.437605391,4995335.8864261955,,47.29,,,,,,,,,,IT03GWBISSBPPO,,,,CAP,45.10946212615697,9.680943036997201,,,47.29,,,,,,,,,
CAP-0980290003,0980290003,,,LO,GUARDAMIGLIO                                                                                                                                                                                                                                                  ,,,,,,,,,,,553633.4352238366,4995604.881613837,,47.46,,,,,,,,,,IT03GWBISSBPPO,,,,CAP,45.11187830137956,9.681823487043605,,,47.46,,,,,,,,,
CAP-0980490001,0980490001,,,LO,SAN ROCCO AL PORTO                                                                                                                                                                                                                                            ,,,,,,,,,,,554741.4283956187,4992200.95062282,,51.92,,,,,,,,,,IT03GWBISSBPPO,,,via Acquedotto,CAP,45.08115418872243,9.69553592959806,,,51.92,,,,,,,,,
CAP-0980150003,0980150003,,,LO,CASTIRAGA VIDARDO                                                                                                                                                                                                                                             ,,,,,,,,,,,530760.7986433454,5012168.473228633,,75.53,,,,,,,,,,IT03GWBISSMPTLS,,,Cascina Pollarana,CAP,45.26233989478467,9.392083057110812,,,75.53,,,,,,,,,
CAP-0980280001,0980280001,,,LO,GRAFFIGNANA                                                                                                                                                                                                                                                   ,,,,,,,,,,,535442.7329986357,5006680.5965210805,,69.13,,,,,,,,,,IT03GWBISSMPTLS,,,via Milano - serb.,CAP,45.21272157861054,9.451366895736745,,,69.13,,,,,,,,,
CAP-0980500005,0980500005,,,LO,SANT'ANGELO LODIGIANO                                                                                                                                                                                                                                         ,,,,,,,,,,,532012.7963636792,5007028.5756765455,,74.38,,,,,,,,,,IT03GWBISSMPTLS,,,fraz.Ranera,CAP,45.2160181352273,9.40770984603638,,,74.38,,,,,,,,,
CAP-0980590001,0980590001,,,LO,VALERA FRATTA                                                                                                                                                                                                                                                 ,,,,,,,,,,,526374.8842656376,5011506.467503513,,77.81,,,,,,,,,,IT03GWBISSMPTLS,,,serb. scuola materna,CAP,45.2565591692944,9.336145232120957,,,77.81,,,,,,,,,
CAP-0980040003,0980040003,,,LO,BORGHETTO LODIGIANO                                                                                                                                                                                                                                           ,,,,,,,,,,,538815.6681348551,5006952.605393158,,67.66,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.21499216815805,9.494341253329331,,,67.66,,,,,,,,,
CAP-0980040007,0980040007,,,LO,BORGHETTO LODIGIANO                                                                                                                                                                                                                                           ,,,,,,,,,,,539079.6727313151,5004645.6501371,,60.63,,,,,,,,,,IT03GWBISSMPLAS,,,Casoni 3,CAP,45.19421205471656,9.497522346697389,,,60.63,,,,,,,,,
CAP-0980050002,0980050002,,,LO,BORGO SAN GIOVANNI                                                                                                                                                                                                                                            ,,,,,,,,,,,533392.7428121524,5013636.456405661,,77.78,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.27543349414422,9.425728199694861,,,77.78,,,,,,,,,
CAP-0980050003,0980050003,,,LO,BORGO SAN GIOVANNI                                                                                                                                                                                                                                            ,,,,,,,,,,,533445.7417235344,5013657.456228823,,77.76,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.27561999807457,9.426405286228286,,,77.76,,,,,,,,,
CAP-0980070001,0980070001,,,LO,CAMAIRAGO                                                                                                                                                                                                                                                     ,,,,,,,,,,,556951.3292749213,5006036.698001108,,60.4,,,,,,,,,,IT03GWBISSMPLAS,,,via 4 novembre,CAP,45.205515022588294,9.725189592422693,,,60.4,,,,,,,,,
CAP-0980140001,0980140001,,,LO,CASTIGLIONE D'ADDA                                                                                                                                                                                                                                            ,,,,,,,,,,,554416.3702598354,5007702.655972789,,60.31,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.22071058228683,9.693095247153504,,,60.31,,,,,,,,,
CAP-0980140003,0980140003,,,LO,CASTIGLIONE D'ADDA                                                                                                                                                                                                                                            ,,,,,,,,,,,554274.3763725475,5006875.671027907,,62.79,,,,,,,,,,IT03GWBISSMPLAS,,,Astronauti,CAP,45.21327791136104,9.691196630218071,,,62.79,,,,,,,,,
CAP-0980170000,0980170000,,,LO,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,,,,,,,,,,,544781.5230703503,5014740.482855335,,69.28,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.284737392654826,9.571018517551943,,,69.28,,,,,,,,,
CAP-0980170003,0980170003,,,LO,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,,,,,,,,,,,547212.4774221085,5014674.494198988,,67.66,,,,,,,,,,IT03GWBISSMPLAS,,,Via Valsecchi serb.,CAP,45.283984255946095,9.602008165564603,,,67.66,,,,,,,,,
CAP-0980170012,0980170012,,,LO,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,,,,,,,,,,,544781.5230703503,5014740.482855335,,69.28,,,,,,,,,,IT03GWBISSMPLAS,,,Soltarico,CAP,45.284737392654826,9.571018517551943,,,69.28,,,,,,,,,
CAP-0980230001,0980230001,,,LO,CORNOVECCHIO                                                                                                                                                                                                                                                  ,,,,,,,,,,,562763.2508970874,4998450.865604838,,52.67,,,,,,,,,,IT03GWBISSMPLAS,,,Municipio,CAP,45.13674275166615,9.798234418975769,,,52.67,,,,,,,,,
CAP-0980260001,0980260001,,,LO,FOMBIO                                                                                                                                                                                                                                                        ,,,,,,,,,,,554170.411430108,4998895.821569299,,56.85,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.14145934249894,9.689005913734698,,,56.85,,,,,,,,,
CAP-0980260002,0980260002,,,LO,FOMBIO                                                                                                                                                                                                                                                        ,,,,,,,,,,,554263.4098178208,4998860.822617182,,55.57,,,,,,,,,,IT03GWBISSMPLAS,,,via Giovanni XXIII,CAP,45.14113717325071,9.690184894587263,,,55.57,,,,,,,,,
CAP-0980330001,0980330001,,,LO,MACCASTORNA                                                                                                                                                                                                                                                   ,,,,,,,,,,,567270.1610681966,4999577.862949289,,40.28,,,,,,,,,,IT03GWBISSMPLAS,,,via Roma,CAP,45.146471529502705,9.855699661397841,,,40.28,,,,,,,,,
CAP-0980350002,0980350002,,,LO,MALEO                                                                                                                                                                                                                                                         ,,,,,,,,,,,560071.28746969,5001900.789178868,,57.44,,,,,,,,,,IT03GWBISSMPLAS,,,Piazza 25 Aprile,CAP,45.16802926263852,9.76441567897851,,,57.44,,,,,,,,,
CAP-0980370001,0980370001,,,LO,MASSALENGO                                                                                                                                                                                                                                                    ,,,,,,,,,,,538685.6492206226,5012095.507559845,,73.35,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.261291699049316,9.49308567037336,,,73.35,,,,,,,,,
CAP-0980370002,0980370002,,,LO,MASSALENGO                                                                                                                                                                                                                                                    ,,,,,,,,,,,539092.6411782003,5012180.507643368,,74.14,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.26203428656238,9.498279669545285,,,74.14,,,,,,,,,
CAP-0980400001,0980400001,,,LO,MONTANASO LOMBARDO                                                                                                                                                                                                                                            ,,,,,,,,,,,535848.670170593,5019948.347230227,,82.67,,,,,,,,,,IT03GWBISSMPLAS,,,Comune,CAP,45.332126829554525,9.457494898555014,,,82.67,,,,,,,,,
CAP-0980420003,0980420003,,,LO,ORIO LITTA                                                                                                                                                                                                                                                    ,,,,,,,,,,,543791.5991110007,5000932.739960029,,65.02,,,,,,,,,,IT03GWBISSMPLAS,,,via Pio Rossi,CAP,45.160514271969326,9.557181033189885,,,65.02,,,,,,,,,
CAP-0980450001,0980450001,,,LO,PIEVE FISSIRAGA                                                                                                                                                                                                                                               ,,,,,,,,,,,535519.7022750586,5013721.463642029,,78.92,,,,,,,,,,IT03GWBISSMPLAS,,,Cascina S.Antonio,CAP,45.27609436866799,9.452850329217814,,,78.92,,,,,,,,,
CAP-0980480003,0980480003,,,LO,SAN MARTINO IN STRADA                                                                                                                                                                                                                                         ,,,,,,,,,,,541484.5909405352,5013395.494599944,,73.19,,,,,,,,,,IT03GWBISSMPLAS,,,via F.Aporti-serb.,CAP,45.272833454011206,9.528868040309384,,,73.19,,,,,,,,,
CAP-0980480004,0980480004,,,LO,SAN MARTINO IN STRADA                                                                                                                                                                                                                                         ,,,,,,,,,,,541511.5907835882,5013310.496319925,,73.24,,,,,,,,,,IT03GWBISSMPLAS,,,via F.Aporti-serb.,CAP,45.27206678070428,9.529205123596475,,,73.24,,,,,,,,,
CAP-0980560001,0980560001,,,LO,TAVAZZANO CON VILLAVESCO                                                                                                                                                                                                                                      ,,,,,,,,,,,531842.7454748387,5020036.328904375,,82.34,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.333112094820216,9.406378976345719,,,82.34,,,,,,,,,
CAP-0980580002,0980580002,,,LO,TURANO LODIGIANO                                                                                                                                                                                                                                              ,,,,,,,,,,,548730.4647816786,5010811.573569096,,65.49,,,,,,,,,,IT03GWBISSMPLAS,,,via 25 Aprile,CAP,45.24911054370088,9.62098372468812,,,65.49,,,,,,,,,
CAP-0980020001,0980020001,,,LO,BERTONICO                                                                                                                                                                                                                                                     ,,,,,,,,,,,552805.3940213227,5009311.618853627,,62.65,,,,,,,,,,IT03GWBISSMPLAS,,,via Garibaldi,CAP,45.23531543971653,9.672748682281586,,,62.65,,,,,,,,,
CAP-0980020002,0980020002,,,LO,BERTONICO                                                                                                                                                                                                                                                     ,,,,,,,,,,,552829.3938458583,5009244.620220566,,62.29,,,,,,,,,,IT03GWBISSMPLAS,,,via Garibaldi,CAP,45.23471058812596,9.673047303598553,,,62.29,,,,,,,,,
CAP-0980060001,0980060001,,,LO,BREMBIO                                                                                                                                                                                                                                                       ,,,,,,,,,,,545012.551493864,5006844.633176843,,66.42,,,,,,,,,,IT03GWBISSMPLAS,,,,CAP,45.2136514459143,9.573248893795537,,,66.42,,,,,,,,,
CAP-0980090001,0980090001,,,LO,CASALMAIOCCO                                                                                                                                                                                                                                                  ,,,,,,,,,,,528883.7924430014,5022181.276024025,,87.02,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.35254729925276,9.368742786166031,,,87.02,,,,,,,,,
CAP-0980200001,0980200001,,,LO,COMAZZO                                                                                                                                                                                                                                                       ,,,,,,,,,,,536505.6071784581,5032112.119943524,,90.77,,,,,,,,,,IT03GWBISSMPLAN,,,Piazza Caduti,CAP,45.44157925673872,9.466778593686062,,,90.77,,,,,,,,,
CAP-0980390001,0980390001,,,LO,MERLINO                                                                                                                                                                                                                                                       ,,,,,,,,,,,533581.6665536158,5031112.126686993,,97.92,,,,,,,,,,IT03GWBISSMPLAN,,,,CAP,45.43272499543659,9.429324495024852,,,97.92,,,,,,,,,
CAP-0980410001,0980410001,,,LO,MULAZZANO                                                                                                                                                                                                                                                     ,,,,,,,,,,,531385.7355938233,5024486.242843741,,90.43,,,,,,,,,,IT03GWBISSMPLAN,,,via Lago Maggiore,CAP,45.37318702903256,9.400829385358684,,,90.43,,,,,,,,,
CAP-0181140002,0181140002,,,PV,PIEVE PORTO MORONE                                                                                                                                                                                                                                            ,,,,,,,,,,,534761.7928098906,4995385.807417155,,54.68,,,,,,,,,,IT03GWBISSBPPO,,,,CAP,45.11108658128653,9.441908639002058,,,54.68,,,,,,,,,
CAP-0180700001,0180700001,,,PV,GENZONE                                                                                                                                                                                                                                                       ,,,,,,,,,,,527546.8980923276,5002860.635963813,,73.99,,,,,,,,,,IT03GWBISSMPTLS,,,via Cairoli,CAP,45.17868952539538,9.350603566091392,,,73.99,,,,,,,,,
CAP-0180780001,0180780001,,,PV,LANDRIANO                                                                                                                                                                                                                                                     ,,,,,,,,,,,520446.97066793154,5017654.3265213305,,85.63,,,,,,,,,,IT03GWBISSMPTLS,,,Piazza Marconi,CAP,45.31209577148034,9.260848959066973,,,85.63,,,,,,,,,
CAP-0181800003,0181800003,,,PV,VILLANTERIO                                                                                                                                                                                                                                                   ,,,,,,,,,,,526941.8800481178,5009945.499394754,,75.96,,,,,,,,,,IT03GWBISSMPTLS,,,fraz.Bolognola,CAP,45.24248682116353,9.343286756471002,,,75.96,,,,,,,,,
CAP-0180930002,0180930002,,,PV,MIRADOLO TERME                                                                                                                                                                                                                                                ,,,,,,,,,,,535621.7492332057,5001960.686570022,,68.88,,,,,,,,,,IT03GWBISSMPTLS,,,,CAP,45.17022702437905,9.453309222420284,,,68.88,,,,,,,,,
CAP-0181390002,0181390002,,,PV,SANTA CRISTINA E BISSONE                                                                                                                                                                                                                                      ,,,,,,,,,,,531066.8405941405,5000690.691665744,,68.79,,,,,,,,,,IT03GWBISSMPTLS,,,via Milano,CAP,45.1590105788158,9.395267559356997,,,68.79,,,,,,,,,
CAP-0181500002,0181500002,,,PV,SIZIANO                                                                                                                                                                                                                                                       ,,,,,,,,,,,515638.0605535984,5017886.302096831,,90.06,,,,,,,,,,IT03GWBISSMPTLS,,,I Maggio,CAP,45.31430750287016,9.199507814602887,,,90.06,,,,,,,,,
CAP-0181570001,0181570001,,,PV,TORRE D'ARESE                                                                                                                                                                                                                                                 ,,,,,,,,,,,525126.9149543066,5009798.494622491,,77.34,,,,,,,,,,IT03GWBISSMPTLS,,,Morivione,CAP,45.24123073838905,9.320153864740195,,,77.34,,,,,,,,,
idroscalo,,,,MI,PESCHIERA BORROMEO,,,,,,,,,,,522422.32635832333,5033299.731368452,,105.95,,,,,,,,,,IT03GWBISSMPLAN,,,"rilevamenti del livello dell'Idroscalo, affioramento della falda",Città Metropolitana Milano,45.452863,9.28676,,,,,,,,,,,,
FOG14,0151461312,FOG14,,MI,MILANO,,,,,,,,,518932.92061656795,5036529.963244154,1518961.0,5036550.0,,118.65,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLE LAMBRATE - VIA CONTE ROSSO,FOG,45.48204197509303,9.242258809625767,,,,,118.65,,,,,,,
FOG16,0151461161,FOG16,,MI,MILANO,,,,,,,,,515853.99463431974,5032722.022410121,1515882.0,5032742.0,,114.38,,,,,,,,,,IT03GWBISSAPTA,,,VIA CREMA,FOG,45.447842946266746,9.20273935926081,,,,,114.38,,,,,,,
FOG24,0151461535,FOG24,,MI,MILANO,,,,,,,,,509374.09124799183,5038896.878626455,1509402.0,5038917.0,,135.53,,,,,,,,,,IT03GWBISSAPTA,,,CIMITERO MUSOCCO,FOG,45.503540798354386,9.119993125470616,,,,,135.53,,,,,,,
FOG27,0151461119,FOG27,,MI,MILANO,,,,,,,,,513824.03009837685,5033411.000917559,1513852.0,5033431.0,,115.87,,,,,,,,,,IT03GWBISSAPTA,,,VIA ARENA 17,FOG,45.45408768368235,9.17679987634677,,,,,115.87,,,,,,,
